frame,epoch,capture_ms,mean_luma,dark_fraction
60,1789847685.682762,7.112,78.616,0.000067
61,1789847685.732765,7.055,77.997,0.000067
62,1789847685.782775,7.004,77.997,0.000067
63,1789847685.841346,15.495,78.594,0.000067
64,1789847685.891494,15.583,79.440,0.000067
65,1789847685.941282,15.310,80.114,0.000067
66,1789847685.991349,15.317,80.651,0.000067
67,1789847686.041198,15.117,81.107,0.000067
68,1789847686.091209,15.070,81.544,0.000067
69,1789847686.141631,15.415,82.329,0.000067
70,1789847686.191409,15.111,82.977,0.000067
71,1789847686.241836,15.478,83.275,0.000067
72,1789847686.291776,15.355,83.528,0.000067
73,1789847686.341144,14.638,84.117,0.000067
74,1789847686.391840,15.252,84.379,0.000067
75,1789847686.441384,14.736,84.283,0.000067
76,1789847686.491477,14.772,84.331,0.000067
77,1789847686.541733,14.938,84.678,0.000067
78,1789847686.591726,14.870,84.666,0.000067
79,1789847686.641307,14.389,85.163,0.000067
80,1789847686.692121,15.143,85.360,0.000067
81,1789847686.742049,15.012,85.206,0.000067
82,1789847686.791847,14.761,85.506,0.000067
83,1789847686.841639,14.495,85.329,0.000067
84,1789847686.891681,14.478,84.924,0.000067
85,1789847686.941337,14.076,84.854,0.000067
86,1789847686.991805,14.482,84.892,0.000067
87,1789847687.041559,14.177,84.678,0.000067
88,1789847687.091999,14.528,84.381,0.000067
89,1789847687.142084,14.528,84.053,0.000067
90,1789847687.191695,14.078,84.102,0.000067
91,1789847687.241700,14.004,83.742,0.000067
92,1789847687.291785,14.004,83.671,0.000067
93,1789847687.341768,13.904,83.014,0.000067
94,1789847687.392056,14.134,82.264,0.000067
95,1789847687.442456,14.451,81.900,0.000067
96,1789847687.492763,14.672,81.496,0.000067
97,1789847687.541925,13.774,80.680,0.000067
98,1789847687.592292,14.085,79.885,0.000067
99,1789847687.641843,13.575,79.462,0.000067
100,1789847687.692258,13.931,78.995,0.000067
101,1789847687.742118,13.713,78.104,0.000067
102,1789847687.792408,13.932,77.625,0.000067
103,1789847687.841953,13.412,78.178,0.000067
104,1789847687.892324,13.700,79.028,0.000067
105,1789847687.942294,13.591,79.451,0.000067
106,1789847687.992524,13.747,80.251,0.000067
107,1789847688.042443,13.585,80.945,0.000067
108,1789847688.092559,13.621,81.256,0.000067
109,1789847688.142356,13.359,81.916,0.000067
110,1789847688.192282,13.227,82.638,0.000067
111,1789847688.242130,13.052,83.186,0.000067
112,1789847688.292506,13.366,83.361,0.000067
113,1789847688.342095,12.897,83.828,0.000067
114,1789847688.392104,12.827,84.259,0.000067
115,1789847688.442125,12.788,84.406,0.000067
116,1789847688.492146,12.733,84.350,0.000067
117,1789847688.541957,12.470,84.707,0.000067
118,1789847688.592412,12.866,84.533,0.000067
119,1789847688.641823,12.207,84.937,0.000067
120,1789847688.692283,12.585,85.256,0.000067
121,1789847688.742457,12.673,85.318,0.000067
122,1789847688.792130,12.286,85.106,0.000067
123,1789847688.842373,12.449,85.444,0.000067
124,1789847688.892262,12.259,85.165,0.000067
125,1789847688.942318,12.219,84.818,0.000067
126,1789847688.992443,12.269,84.912,0.000067
127,1789847689.042430,12.195,84.796,0.000067
128,1789847689.092166,11.873,84.462,0.000067
129,1789847689.142199,11.828,84.154,0.000067
130,1789847689.192670,12.213,84.171,0.000067
131,1789847689.242558,12.018,83.729,0.000067
132,1789847689.292376,11.774,83.786,0.000067
133,1789847689.342643,11.953,83.365,0.000067
134,1789847689.392676,11.913,82.630,0.000067
135,1789847689.442530,11.709,82.012,0.000067
136,1789847689.492626,11.739,81.796,0.000067
137,1789847689.542207,11.260,81.080,0.000067
