frame,epoch,capture_ms,mean_luma,dark_fraction
120,1789846860.419218,64.235,82.920,0.000067
121,1789846860.502146,55.237,82.329,0.000067
122,1789846860.589501,58.780,81.496,0.000067
123,1789846860.678595,59.436,80.258,0.000067
124,1789846860.777068,67.408,33.705,0.000067
125,1789846860.858428,66.557,77.871,0.000067
126,1789846860.947186,55.746,77.591,0.000067
127,1789846861.048287,66.116,33.705,0.000067
128,1789846861.131317,66.191,80.251,0.000067
129,1789846861.222037,56.937,81.496,0.000067
130,1789846861.328933,71.374,33.705,0.000067
131,1789846861.410564,64.918,83.275,0.000067
132,1789846861.509372,61.190,83.729,0.000067
133,1789846861.629458,75.858,84.381,0.000067
134,1789846861.748735,74.714,84.896,0.000067
135,1789846861.864987,75.858,33.705,0.000067
136,1789846861.966063,78.310,33.705,0.000067
137,1789846862.061322,72.476,85.160,0.000067
138,1789846862.190190,84.982,84.438,0.000067
139,1789846862.311848,79.437,33.705,0.000067
140,1789846862.411846,79.210,83.935,0.000067
141,1789846862.536271,75.905,33.705,0.000067
142,1789846862.637677,77.786,81.537,0.000067
143,1789846862.764461,78.397,79.885,0.000067
144,1789846862.901583,86.389,33.705,0.000067
145,1789846863.006155,84.727,77.625,0.000067
146,1789846863.142898,90.330,79.440,0.000067
147,1789846863.278858,89.180,80.700,0.000067
148,1789846863.409416,81.924,82.505,0.000067
149,1789846863.558630,102.281,83.528,0.000067
150,1789846863.714392,113.521,84.154,0.000067
151,1789846863.867363,106.357,84.912,0.000067
152,1789846864.048955,135.833,85.206,0.000067
153,1789846864.236927,141.051,84.937,0.000067
154,1789846864.432756,148.351,84.154,0.000067
155,1789846864.571511,91.047,83.727,0.000067
156,1789846864.671687,51.788,81.107,0.000067
157,1789846864.769385,48.936,79.451,0.000067
158,1789846864.847697,40.847,78.549,0.000067
159,1789846864.916950,40.491,77.496,0.000067
160,1789846864.985246,43.161,77.871,0.000067
161,1789846865.052851,45.182,78.786,0.000067
162,1789846865.117818,44.557,33.705,0.000067
163,1789846865.172927,46.134,33.705,0.000067
164,1789846865.227609,46.288,33.705,0.000067
165,1789846865.272717,37.295,81.796,0.000067
166,1789846865.336839,48.512,33.705,0.000067
167,1789846865.383130,39.112,82.977,0.000067
168,1789846865.445156,48.019,33.705,0.000067
169,1789846865.493114,41.090,83.742,0.000067
170,1789846865.554212,47.218,83.887,0.000067
171,1789846865.613793,45.926,33.705,0.000067
172,1789846865.672039,49.103,84.690,0.000067
173,1789846865.740194,49.389,84.892,0.000067
174,1789846865.808200,49.112,85.173,0.000067
175,1789846865.865065,42.988,85.054,0.000067
176,1789846865.900655,21.753,85.318,0.000067
177,1789846865.932800,3.816,85.318,0.000067
178,1789846865.983005,3.945,85.318,0.000067
179,1789846866.033237,4.134,85.318,0.000067
180,1789846866.083098,3.936,85.320,0.000067
181,1789846866.133175,3.825,85.320,0.000067
182,1789846866.183422,4.014,85.320,0.000067
183,1789846866.233629,4.116,85.320,0.000067
184,1789846866.283718,3.987,85.320,0.000067
185,1789846866.334134,4.327,85.320,0.000067
186,1789846866.384035,4.113,85.320,0.000067
187,1789846866.434165,4.128,85.320,0.000067
188,1789846866.484184,4.086,85.320,0.000067
189,1789846866.534997,4.841,85.320,0.000067
190,1789846866.585224,4.961,85.320,0.000067
191,1789846866.635146,4.748,85.320,0.000067
192,1789846866.685215,4.760,85.320,0.000067
193,1789846866.736323,5.807,85.320,0.000067
194,1789846866.786459,5.858,85.320,0.000067
195,1789846866.836616,5.932,85.320,0.000067
196,1789846866.886413,5.662,85.320,0.000067
197,1789846866.936633,5.793,85.320,0.000067
198,1789846866.986691,5.769,85.320,0.000067
199,1789846867.036881,5.881,85.320,0.000067
200,1789846867.086953,5.890,85.320,0.000067
201,1789846867.136957,5.857,85.320,0.000067
202,1789846867.187087,5.928,85.320,0.000067
203,1789846867.237620,6.407,85.320,0.000067
204,1789846867.287768,6.498,85.320,0.000067
205,1789846867.337978,6.651,85.320,0.000067
206,1789846867.388031,6.640,85.320,0.000067
207,1789846867.438145,6.649,85.320,0.000067
208,1789846867.488297,6.642,85.320,0.000067
209,1789846867.538302,6.536,85.320,0.000067
210,1789846867.588354,6.529,85.320,0.000067
211,1789846867.638420,6.513,85.320,0.000067
212,1789846867.688537,6.532,85.320,0.000067
213,1789846867.739411,7.307,85.320,0.000067
214,1789846867.789451,7.287,85.320,0.000067
215,1789846867.839527,7.303,85.320,0.000067
216,1789846867.889564,7.283,85.320,0.000067
217,1789846867.939579,7.240,85.320,0.000067
218,1789846867.989585,7.168,85.320,0.000067
219,1789846868.039905,7.400,85.320,0.000067
220,1789846868.089756,7.167,85.320,0.000067
221,1789846868.140103,7.423,85.320,0.000067
222,1789846868.189991,7.230,85.320,0.000067
223,1789846868.240695,7.821,85.320,0.000067
224,1789846868.290770,7.738,85.320,0.000067
225,1789846868.340527,7.412,85.320,0.000067
226,1789846868.391018,7.846,85.320,0.000067
227,1789846868.441103,7.867,85.320,0.000067
228,1789846868.491089,7.796,85.320,0.000067
229,1789846868.541178,7.783,85.320,0.000067
230,1789846868.591213,7.716,85.320,0.000067
231,1789846868.640960,7.365,85.320,0.000067
232,1789846868.690516,6.862,85.320,0.000067
233,1789846868.740971,7.246,85.320,0.000067
234,1789846868.791224,7.440,85.320,0.000067
235,1789846868.841241,7.391,85.320,0.000067
236,1789846868.891323,7.413,85.320,0.000067
237,1789846868.941529,7.558,85.320,0.000067
238,1789846868.991534,7.484,85.320,0.000067
239,1789846869.041659,7.581,85.320,0.000067
240,1789846869.091676,7.538,85.320,0.000067
241,1789846869.141573,7.376,85.320,0.000067
242,1789846869.192017,7.762,85.320,0.000067
243,1789846869.242009,7.699,85.320,0.000067
244,1789846869.291956,7.590,85.320,0.000067
245,1789846869.342045,7.619,85.320,0.000067
246,1789846869.392108,7.619,85.320,0.000067
247,1789846869.442215,7.665,85.320,0.000067
248,1789846869.492141,7.533,85.320,0.000067
249,1789846869.542338,7.653,85.320,0.000067
250,1789846869.592338,7.572,85.320,0.000067
251,1789846869.642505,7.650,85.320,0.000067
252,1789846869.692495,7.552,85.320,0.000067
253,1789846869.742812,7.764,85.320,0.000067
