frame,epoch,capture_ms,mean_luma,dark_fraction
135,1789846846.409030,3.796,82.012,0.000067
136,1789846846.458607,3.300,81.796,0.000067
137,1789846846.513030,7.660,81.080,0.000067
138,1789846846.564243,8.789,80.240,0.000067
139,1789846846.613938,8.408,79.608,0.000067
140,1789846846.667581,11.988,78.786,0.000067
141,1789846846.718813,13.143,78.549,0.000067
142,1789846846.760615,4.887,77.997,0.000067
143,1789846846.811047,5.259,77.625,0.000067
144,1789846846.864929,9.081,78.178,0.000067
145,1789846846.916739,10.833,79.075,0.000067
146,1789846846.970289,14.299,79.608,0.000067
147,1789846847.010033,3.985,80.258,0.000067
148,1789846847.059997,3.894,80.700,0.000067
149,1789846847.111158,4.993,81.537,0.000067
150,1789846847.163140,6.918,82.278,0.000067
151,1789846847.213123,6.840,82.587,0.000067
152,1789846847.265131,8.784,82.920,0.000067
153,1789846847.317167,10.742,83.727,0.000067
154,1789846847.367146,10.665,84.065,0.000067
155,1789846847.410461,3.902,84.259,0.000067
156,1789846847.461035,4.401,84.406,0.000067
157,1789846847.510704,4.010,84.350,0.000067
158,1789846847.561725,4.957,84.438,0.000067
159,1789846847.616857,10.004,84.896,0.000067
160,1789846847.667604,10.688,84.818,0.000067
161,1789846847.720762,13.786,85.165,0.000067
162,1789846847.769267,12.233,85.444,0.000067
163,1789846847.820219,12.992,85.320,0.000067
164,1789846847.871862,14.560,84.969,0.000067
165,1789846847.911745,4.384,85.256,0.000067
166,1789846847.975462,18.040,85.012,0.000067
167,1789846848.014379,6.874,84.892,0.000067
168,1789846848.065409,7.813,84.678,0.000067
169,1789846848.119969,12.292,84.381,0.000067
170,1789846848.171644,13.886,84.053,0.000067
171,1789846848.212151,4.303,83.887,0.000067
172,1789846848.262466,4.536,83.742,0.000067
173,1789846848.313529,5.519,83.671,0.000067
174,1789846848.362691,4.596,83.014,0.000067
175,1789846848.415165,7.010,82.264,0.000067
176,1789846848.466010,7.773,81.900,0.000067
177,1789846848.519448,11.133,33.705,0.000067
178,1789846848.569865,11.488,80.416,0.000067
179,1789846848.618718,10.261,80.114,0.000067
180,1789846848.672410,13.881,79.440,0.000067
181,1789846848.722242,13.644,78.594,0.000067
182,1789846848.764271,5.616,78.388,0.000067
183,1789846848.818034,9.301,77.111,0.000067
184,1789846848.867619,8.830,78.104,0.000067
185,1789846848.919654,10.790,78.995,0.000067
186,1789846848.969978,11.049,79.462,0.000067
187,1789846849.021100,12.094,79.885,0.000067
188,1789846849.063448,4.351,80.416,0.000067
189,1789846849.114034,4.816,81.104,0.000067
190,1789846849.164773,5.494,81.925,0.000067
191,1789846849.216717,7.378,82.505,0.000067
192,1789846849.268245,8.823,82.672,0.000067
193,1789846849.318154,8.671,83.671,0.000067
194,1789846849.371900,12.359,33.705,0.000067
195,1789846849.421346,11.745,83.887,0.000067
196,1789846849.463484,3.807,84.379,0.000067
197,1789846849.514737,5.003,84.283,0.000067
198,1789846849.564206,4.413,84.678,0.000067
199,1789846849.616787,6.935,84.892,0.000067
200,1789846849.668185,8.258,84.854,0.000067
201,1789846849.718153,8.166,84.924,0.000067
202,1789846849.767828,7.766,85.329,0.000067
203,1789846849.821131,11.050,85.506,0.000067
204,1789846849.870633,10.491,85.072,0.000067
205,1789846849.921393,11.191,85.054,0.000067
206,1789846849.973149,12.879,85.173,0.000067
207,1789846850.023308,12.979,84.896,0.000067
208,1789846850.064613,4.205,84.796,0.000067
209,1789846850.116180,5.691,84.462,0.000067
210,1789846850.165035,4.465,84.154,0.000067
211,1789846850.220086,9.439,84.058,0.000067
212,1789846850.270443,9.721,84.065,0.000067
213,1789846850.316710,5.907,83.786,0.000067
214,1789846850.367923,7.040,82.920,0.000067
215,1789846850.420037,9.094,82.587,0.000067
216,1789846850.474600,13.597,82.278,0.000067
217,1789846850.527317,16.256,81.256,0.000067
218,1789846850.563632,2.513,81.080,0.000067
219,1789846850.616516,5.320,80.240,0.000067
220,1789846850.667474,6.219,79.608,0.000067
221,1789846850.717109,5.791,79.305,0.000067
222,1789846850.771855,10.473,78.178,0.000067
223,1789846850.822184,10.724,33.705,0.000067
224,1789846850.873893,12.353,77.997,0.000067
225,1789846850.924372,12.751,78.616,0.000067
226,1789846850.975563,13.863,79.075,0.000067
227,1789846851.024132,12.349,79.869,0.000067
228,1789846851.065981,4.123,80.258,0.000067
229,1789846851.118468,6.549,81.080,0.000067
230,1789846851.168581,6.584,81.796,0.000067
231,1789846851.222790,10.732,82.012,0.000067
232,1789846851.272679,10.599,82.630,0.000067
233,1789846851.322042,9.905,83.365,0.000067
234,1789846851.375376,13.179,83.786,0.000067
235,1789846851.419210,6.949,84.065,0.000067
236,1789846851.465773,3.437,84.058,0.000067
237,1789846851.517224,4.768,84.154,0.000067
238,1789846851.569466,6.882,84.462,0.000067
239,1789846851.618420,5.759,84.796,0.000067
240,1789846851.674680,11.936,84.912,0.000067
241,1789846851.724770,11.964,85.163,0.000067
242,1789846851.773171,10.292,85.360,0.000067
243,1789846851.827559,14.618,33.705,0.000067
244,1789846851.866990,3.975,85.506,0.000067
245,1789846851.917143,4.047,85.506,0.000067
246,1789846851.967169,3.998,85.506,0.000067
247,1789846852.028019,14.771,33.705,0.000067
248,1789846852.067526,4.202,85.506,0.000067
249,1789846852.117356,3.973,85.506,0.000067
250,1789846852.167537,4.094,85.506,0.000067
251,1789846852.217871,4.365,85.506,0.000067
252,1789846852.268032,4.361,85.506,0.000067
253,1789846852.318152,4.417,85.506,0.000067
254,1789846852.368103,4.294,85.506,0.000067
255,1789846852.418156,4.261,85.506,0.000067
256,1789846852.468911,4.904,85.506,0.000067
257,1789846852.518905,4.812,85.506,0.000067
258,1789846852.568840,4.669,85.506,0.000067
259,1789846852.619193,4.947,85.506,0.000067
260,1789846852.669634,5.329,85.506,0.000067
261,1789846852.719784,5.413,85.506,0.000067
262,1789846852.769689,5.259,85.506,0.000067
263,1789846852.839354,24.847,33.705,0.000067
264,1789846852.870556,5.977,85.506,0.000067
265,1789846852.920659,6.004,85.506,0.000067
266,1789846852.970853,6.115,85.506,0.000067
267,1789846853.021154,6.335,85.506,0.000067
268,1789846853.071012,6.101,85.506,0.000067
269,1789846853.120992,6.024,85.506,0.000067
270,1789846853.171120,6.093,85.506,0.000067
271,1789846853.221302,6.192,85.506,0.000067
272,1789846853.271378,6.208,85.506,0.000067
273,1789846853.321460,6.233,85.506,0.000067
274,1789846853.372488,7.196,85.506,0.000067
275,1789846853.422707,7.356,85.506,0.000067
276,1789846853.472775,7.342,85.506,0.000067
277,1789846853.522884,7.354,85.506,0.000067
278,1789846853.572869,7.196,85.506,0.000067
279,1789846853.623223,7.465,85.506,0.000067
