frame,epoch,capture_ms,mean_luma,dark_fraction
123,1789848254.421371,7.153,85.206,0.000067
124,1789848254.471151,6.872,85.360,0.000067
125,1789848254.520813,6.477,85.163,0.000067
126,1789848254.571174,6.760,84.666,0.000067
127,1789848254.620861,6.367,84.602,0.000067
128,1789848254.671023,6.452,84.690,0.000067
129,1789848254.721501,6.850,84.510,0.000067
130,1789848254.771401,6.688,84.171,0.000067
131,1789848254.830628,15.848,84.065,0.000067
132,1789848254.881195,16.334,83.727,0.000067
133,1789848254.929164,14.222,82.920,0.000067
134,1789848254.980816,15.797,82.630,0.000067
135,1789848255.030781,15.704,82.012,0.000067
136,1789848255.079774,14.668,81.796,0.000067
137,1789848255.129645,14.471,81.080,0.000067
