epoch,hwnd,before,after,interleaved_rows,ms
1789847016.827679,0x40db2,453f3f,1c1c1c,0,2.411365509033203
1789847016.8416781,0x40db2,4a433f,1c1c1c,0,3.74603271484375
1789847016.8511817,0x40db2,605146,1c1c1c,0,1.2009143829345703
1789847016.8655565,0x40db2,373b3f,1c1c1c,0,3.8704872131347656
1789847016.8767488,0x40db2,3b4046,1c1c1c,0,2.1300315856933594
1789847016.8905168,0x40db2,353942,1c1c1c,0,3.6733150482177734
1789847016.9039977,0x40db2,33373e,1c1c1c,0,3.723621368408203
1789847016.918276,0x40db2,33373a,1c1c1c,0,4.525661468505859
1789847016.930381,0x40db2,454242,1c1c1c,0,4.925966262817383
1789847016.9457788,0x40db2,343333,1c1c1c,0,3.3109188079833984
1789847016.958023,0x40db2,3d3b3b,1c1c1c,0,5.079984664916992
1789847016.9707806,0x40db2,3a3839,1c1c1c,0,2.353668212890625
1789847016.9852755,0x40db2,3b3c3c,1c1c1c,0,5.722761154174805
1789847016.9972818,0x40db2,454242,1c1c1c,0,2.385377883911133
1789847017.0107064,0x40db2,383c40,1c1c1c,0,3.664255142211914
1789847017.023267,0x40db2,33373e,1c1c1c,0,2.6845932006835938
1789847017.0372207,0x40db2,3b4046,1c1c1c,0,4.40216064453125
1789847017.0491078,0x40db2,373b3f,1c1c1c,0,2.469778060913086
1789847017.0642838,0x40db2,575251,1c1c1c,0,3.8208961486816406
1789847017.076192,0x40db2,4a433f,1c1c1c,0,1.1417865753173828
1789847017.0903194,0x40db2,403a3a,1c1c1c,0,3.6635398864746094
1789847017.1043594,0x40db2,54524d,1c1c1c,0,3.365039825439453
1789847017.1186173,0x40db2,565650,1c1c1c,0,4.682064056396484
1789847017.131156,0x40db2,444445,1c1c1c,0,4.794836044311523
1789847017.1466231,0x40db2,494e52,1c1c1c,0,3.3957958221435547
1789847017.157325,0x40db2,414549,1c1c1c,0,2.501249313354492
1789847017.1711018,0x40db2,3a3f44,1c1c1c,0,3.1783580780029297
1789847017.183687,0x40db2,384143,1c1c1c,0,4.549503326416016
1789847017.1969202,0x40db2,45524e,1c1c1c,0,2.3925304412841797
1789847017.209823,0x40db2,404b45,1c1c1c,0,2.953767776489258
1789847017.2224002,0x40db2,5a665c,1c1c1c,0,2.568483352661133
1789847017.2361953,0x40db2,374546,1c1c1c,0,3.8716793060302734
1789847017.2485993,0x40db2,39484a,1c1c1c,0,2.546548843383789
1789847017.2640016,0x40db2,3e4d4f,1c1c1c,0,3.937244415283203
1789847017.2769413,0x40db2,3a484a,1c1c1c,0,2.137422561645508
1789847017.2910755,0x40db2,3e4d4d,1c1c1c,0,3.8700103759765625
1789847017.3026495,0x40db2,3c4a4a,1c1c1c,0,2.4514198303222656
1789847017.3159602,0x40db2,3d4c4d,1c1c1c,0,3.748178482055664
1789847017.3260028,0x40db2,737d75,1c1c1c,0,1.218557357788086
1789847017.3411562,0x40db2,4f5f58,1c1c1c,0,3.882884979248047
1789847017.3510742,0x40db2,465250,1c1c1c,0,1.1942386627197266
1789847017.3643656,0x40db2,3b4645,1c1c1c,0,3.403186798095703
1789847017.3789463,0x40db2,646c59,1c1c1c,0,3.550291061401367
1789847017.3942156,0x40db2,626659,1c1c1c,0,4.891395568847656
1789847017.4073763,0x40db2,4a4f4b,1c1c1c,0,4.49681282043457
1789847017.420972,0x40db2,5d6251,1c1c1c,0,2.466917037963867
1789847017.4355667,0x40db2,585d5a,1c1c1c,0,5.968332290649414
1789847017.4476695,0x40db2,555e5b,1c1c1c,0,2.3026466369628906
1789847017.4594817,0x40db2,434e4d,1c1c1c,0,5.171775817871094
1789847017.471694,0x40db2,3a4947,1c1c1c,0,2.479076385498047
1789847017.4829865,0x40db2,596e5d,1c1c1c,0,4.876852035522461
1789847017.4971294,0x40db2,48514c,1c1c1c,0,2.584218978881836
1789847017.5097315,0x40db2,474c47,1c1c1c,0,4.930257797241211
1789847017.5214736,0x40db2,434a47,1c1c1c,0,2.2230148315429688
1789847017.5353038,0x40db2,5a6663,1c1c1c,0,5.675554275512695
1789847017.5480437,0x40db2,434d4b,1c1c1c,0,2.384662628173828
1789847017.5606604,0x40db2,58605b,1c1c1c,0,3.3617019653320312
1789847017.572792,0x40db2,566b5a,1c1c1c,0,2.5293827056884766
1789847017.585851,0x40db2,505c59,1c1c1c,0,6.361484527587891
1789847017.598475,0x40db2,5f7267,1c1c1c,0,2.5713443756103516
1789847017.611265,0x40db2,4c5e56,1c1c1c,0,3.381013870239258
1789847017.6237662,0x40db2,3b4d4f,1c1c1c,0,2.3882389068603516
1789847017.640228,0x40db2,405054,1c1c1c,0,3.812551498413086
1789847017.654134,0x40db2,3c4b4e,1c1c1c,0,3.4749507904052734
1789847017.66838,0x40db2,3e4c4e,1c1c1c,0,4.437446594238281
1789847017.6804328,0x40db2,465754,1c1c1c,0,4.916906356811523
1789847017.695745,0x40db2,546a62,1c1c1c,0,3.3004283905029297
1789847017.707416,0x40db2,4a5f55,1c1c1c,0,5.01251220703125
1789847017.7205346,0x40db2,3b4543,1c1c1c,0,3.4720897674560547
1789847017.7324927,0x40db2,5d6862,1c1c1c,0,5.385875701904297
1789847017.7467744,0x40db2,3f4a4b,1c1c1c,0,2.4230480194091797
1789847017.7597425,0x40db2,54625f,1c1c1c,0,3.360271453857422
1789847017.7719333,0x40db2,404d4e,1c1c1c,0,2.531290054321289
1789847017.7862003,0x40db2,435354,1c1c1c,0,3.9985179901123047
1789847017.798541,0x40db2,445456,1c1c1c,0,2.457141876220703
1789847017.8121648,0x40db2,465656,1c1c1c,0,3.548145294189453
1789847017.8241029,0x40db2,41504e,1c1c1c,0,2.481222152709961
1789847017.8378685,0x40db2,495955,1c1c1c,0,4.320859909057617
1789847017.850338,0x40db2,506159,1c1c1c,0,2.583742141723633
1789847017.8637023,0x40db2,485550,1c1c1c,0,3.611326217651367
1789847017.8757439,0x40db2,4e5d58,1c1c1c,0,2.8035640716552734
1789847017.889718,0x40db2,506b62,1c1c1c,0,5.6018829345703125
1789847017.9019792,0x40db2,465a52,1c1c1c,0,2.2530555725097656
1789847017.9143925,0x40db2,5b6d66,1c1c1c,0,3.608226776123047
1789847017.9265523,0x40db2,58685c,1c1c1c,0,3.312826156616211
1789847017.940353,0x40db2,5f7162,1c1c1c,0,3.7505626678466797
1789847017.951857,0x40db2,6f8071,1c1c1c,0,2.511739730834961
1789847017.9632628,0x40db2,4b6d66,1c1c1c,0,4.236459732055664
1789847017.9744864,0x40db2,4b6d66,1c1c1c,0,2.3691654205322266
1789847017.9897535,0x40db2,627c75,1c1c1c,0,3.8518905639648438
1789847018.002134,0x40db2,6f8071,1c1c1c,0,2.1927356719970703
1789847018.015303,0x40db2,58685c,1c1c1c,0,3.7331581115722656
1789847018.0265324,0x40db2,40554c,1c1c1c,0,2.069711685180664
1789847018.0412152,0x40db2,455c55,1c1c1c,0,4.019498825073242
1789847018.0520627,0x40db2,506b62,1c1c1c,0,2.317667007446289
1789847018.0645745,0x40db2,576864,1c1c1c,0,3.673076629638672
1789847018.0772007,0x40db2,4e5d58,1c1c1c,0,3.5257339477539062
1789847018.0914798,0x40db2,45554d,1c1c1c,0,3.68499755859375
1789847018.1021338,0x40db2,506159,1c1c1c,0,2.1703243255615234
1789847018.1160135,0x40db2,485755,1c1c1c,0,3.962278366088867
1789847018.1267,0x40db2,465656,1c1c1c,0,2.111673355102539
1789847018.1407356,0x40db2,455556,1c1c1c,0,3.5889148712158203
1789847018.1525986,0x40db2,445456,1c1c1c,0,2.3839473724365234
1789847018.1656857,0x40db2,405051,1c1c1c,0,3.690958023071289
1789847018.1769938,0x40db2,404d4e,1c1c1c,0,2.0914077758789062
1789847018.1913147,0x40db2,435151,1c1c1c,0,3.953695297241211
1789847018.201985,0x40db2,3f4a4b,1c1c1c,0,2.0666122436523438
1789847018.2152104,0x40db2,3d4844,1c1c1c,0,4.189014434814453
1789847018.2294981,0x40db2,3b4543,1c1c1c,0,3.63922119140625
1789847018.244975,0x40db2,4a5f55,1c1c1c,0,3.8073062896728516
1789847018.2570093,0x40db2,546a62,1c1c1c,0,4.964351654052734
1789847018.2711427,0x40db2,465754,1c1c1c,0,2.5606155395507812
1789847018.2835321,0x40db2,3e4c4e,1c1c1c,0,4.11224365234375
1789847018.296175,0x40db2,3c4b4e,1c1c1c,0,2.3758411407470703
1789847018.3094718,0x40db2,405054,1c1c1c,0,4.7626495361328125
1789847018.3209786,0x40db2,3b4d4f,1c1c1c,0,2.9134750366210938
1789847018.3332925,0x40db2,4c5e56,1c1c1c,0,4.072427749633789
1789847018.3472648,0x40db2,5f7267,1c1c1c,0,2.519845962524414
1789847018.3602796,0x40db2,505c59,1c1c1c,0,3.3888816833496094
1789847018.372334,0x40db2,566b5a,1c1c1c,0,2.4385452270507812
1789847018.3870258,0x40db2,58605b,1c1c1c,0,6.3724517822265625
1789847018.399208,0x40db2,434d4b,1c1c1c,0,2.518177032470703
1789847018.4136703,0x40db2,5a6663,1c1c1c,0,4.925012588500977
1789847018.4263518,0x40db2,434a47,1c1c1c,0,2.1829605102539062
1789847018.4402442,0x40db2,474c47,1c1c1c,0,3.641366958618164
1789847018.4523437,0x40db2,678171,1c1c1c,0,2.146005630493164
1789847018.4667377,0x40db2,596e5d,1c1c1c,0,4.720211029052734
1789847018.4789712,0x40db2,3f4f4f,1c1c1c,0,3.4024715423583984
1789847018.4940233,0x40db2,434e4d,1c1c1c,0,4.499673843383789
1789847018.5063517,0x40db2,414548,1c1c1c,0,3.4346580505371094
1789847018.5188851,0x40db2,585d5a,1c1c1c,0,4.108190536499023
1789847018.5307064,0x40db2,5d6251,1c1c1c,0,3.591775894165039
1789847018.5447447,0x40db2,4a4f4b,1c1c1c,0,4.563570022583008
1789847018.5566533,0x40db2,626659,1c1c1c,0,3.353118896484375
1789847018.570829,0x40db2,646c59,1c1c1c,0,3.6935806274414062
1789847018.5855696,0x40db2,3b4645,1c1c1c,0,4.311561584472656
1789847018.5974574,0x40db2,45504d,1c1c1c,0,2.3660659790039062
1789847018.6111047,0x40db2,4f5f58,1c1c1c,0,3.3969879150390625
1789847018.6237977,0x40db2,3e4e4d,1c1c1c,0,2.6650428771972656
1789847018.6373227,0x40db2,3c4a4a,1c1c1c,0,4.454612731933594
1789847018.6502974,0x40db2,3f4f4e,1c1c1c,0,2.6688575744628906
1789847018.664651,0x40db2,3b494a,1c1c1c,0,4.595756530761719
1789847018.676905,0x40db2,3a484a,1c1c1c,0,2.2051334381103516
1789847018.6911225,0x40db2,354245,1c1c1c,0,3.6749839782714844
1789847018.70235,0x40db2,39484a,1c1c1c,0,2.3069381713867188
1789847018.7152107,0x40db2,404945,1c1c1c,0,3.5622119903564453
1789847018.7265732,0x40db2,636b5f,1c1c1c,0,1.9898414611816406
1789847018.7415144,0x40db2,404b45,1c1c1c,0,3.977537155151367
1789847018.7522438,0x40db2,384143,1c1c1c,0,2.1309852600097656
1789847018.7653382,0x40db2,3c4144,1c1c1c,0,3.6013126373291016
1789847018.7773368,0x40db2,3e4348,1c1c1c,0,2.3336410522460938
1789847018.7918468,0x40db2,414549,1c1c1c,0,3.9238929748535156
1789847018.8019538,0x40db2,494e52,1c1c1c,0,2.2552013397216797
1789847018.8159642,0x40db2,444445,1c1c1c,0,3.827810287475586
1789847018.8267438,0x40db2,565650,1c1c1c,0,2.073526382446289
1789847018.8408997,0x40db2,54524d,1c1c1c,0,3.5598278045654297
1789847018.8519914,0x40db2,453f3f,1c1c1c,0,2.1736621856689453
1789847018.8648088,0x40db2,4a433f,1c1c1c,0,3.520488739013672
1789847018.8771431,0x40db2,605146,1c1c1c,0,2.1567344665527344
1789847018.8921595,0x40db2,373b3f,1c1c1c,0,4.001617431640625
1789847018.90214,0x40db2,3a4043,1c1c1c,0,2.001523971557617
1789847018.91541,0x40db2,353942,1c1c1c,0,4.1675567626953125
1789847018.9293878,0x40db2,33373e,1c1c1c,0,3.7245750427246094
1789847018.9440928,0x40db2,383c40,1c1c1c,0,4.947662353515625
1789847018.956236,0x40db2,454242,1c1c1c,0,5.316019058227539
1789847018.970631,0x40db2,343333,1c1c1c,0,5.205869674682617
1789847018.9810445,0x40db2,3a3839,1c1c1c,0,4.956483840942383
1789847018.9958925,0x40db2,3a3839,1c1c1c,0,5.1116943359375
1789847019.0079517,0x40db2,3b3c3c,1c1c1c,0,5.1898956298828125
1789847019.0207152,0x40db2,454242,1c1c1c,0,2.32696533203125
1789847019.0325587,0x40db2,383c40,1c1c1c,0,4.048347473144531
1789847019.0475905,0x40db2,33373e,1c1c1c,0,2.5606155395507812
1789847019.0606353,0x40db2,3b4046,1c1c1c,0,3.404378890991211
1789847019.072564,0x40db2,3a4043,1c1c1c,0,2.448558807373047
1789847019.0867994,0x40db2,575251,1c1c1c,0,4.225492477416992
1789847019.0991151,0x40db2,605146,1c1c1c,0,2.440214157104492
1789847019.1117575,0x40db2,403a3a,1c1c1c,0,3.1137466430664062
1789847019.1248226,0x40db2,54524d,1c1c1c,0,2.8150081634521484
1789847019.1378841,0x40db2,565650,1c1c1c,0,4.495859146118164
1789847019.150104,0x40db2,50504c,1c1c1c,0,2.435922622680664
1789847019.1637208,0x40db2,3e4041,1c1c1c,0,4.47392463684082
1789847019.1755705,0x40db2,414549,1c1c1c,0,1.1670589447021484
1789847019.190596,0x40db2,3e4348,1c1c1c,0,3.8454532623291016
1789847019.2023175,0x40db2,3c4144,1c1c1c,0,2.118825912475586
1789847019.2151992,0x40db2,384143,1c1c1c,0,3.646373748779297
1789847019.226865,0x40db2,404b45,1c1c1c,0,2.172231674194336
1789847019.2415245,0x40db2,636b5f,1c1c1c,0,3.7615299224853516
1789847019.2519364,0x40db2,404945,1c1c1c,0,2.0449161529541016
1789847019.264984,0x40db2,374546,1c1c1c,0,3.602743148803711
1789847019.2771943,0x40db2,354245,1c1c1c,0,2.287626266479492
1789847019.2908797,0x40db2,3e4d4f,1c1c1c,0,3.4685134887695312
1789847019.3020494,0x40db2,3b494a,1c1c1c,0,2.08282470703125
1789847019.3150253,0x40db2,3e4d4d,1c1c1c,0,3.671407699584961
1789847019.3270974,0x40db2,3c4a4a,1c1c1c,0,2.167940139770508
1789847019.3412237,0x40db2,3d4c4d,1c1c1c,0,3.727436065673828
1789847019.3538551,0x40db2,3e4e4d,1c1c1c,0,3.464937210083008
1789847019.3666139,0x40db2,4f5f58,1c1c1c,0,3.8497447967529297
1789847019.3759377,0x40db2,465250,1c1c1c,0,1.1487007141113281
1789847019.3909822,0x40db2,3b4645,1c1c1c,0,3.815174102783203
1789847019.4021258,0x40db2,646c59,1c1c1c,0,2.264261245727539
1789847019.4149327,0x40db2,626659,1c1c1c,0,3.604888916015625
1789847019.4286966,0x40db2,4a4f4b,1c1c1c,0,3.411531448364258
1789847019.4432151,0x40db2,5d6251,1c1c1c,0,4.700899124145508
1789847019.4521399,0x40db2,6e7565,1c1c1c,0,2.313852310180664
1789847019.4656546,0x40db2,414548,1c1c1c,0,3.9496421813964844
1789847019.4768784,0x40db2,434e4d,1c1c1c,0,2.027273178100586
1789847019.4907656,0x40db2,3f4f4f,1c1c1c,0,3.7996768951416016
1789847019.5025146,0x40db2,3a4947,1c1c1c,0,2.1142959594726562
1789847019.5152485,0x40db2,678171,1c1c1c,0,3.68499755859375
1789847019.5271597,0x40db2,48514c,1c1c1c,0,2.0444393157958984
1789847019.5416882,0x40db2,434a47,1c1c1c,0,3.801584243774414
1789847019.5518043,0x40db2,424d4b,1c1c1c,0,2.0172595977783203
1789847019.5657148,0x40db2,404b4a,1c1c1c,0,4.439830780029297
1789847019.5791268,0x40db2,434d4b,1c1c1c,0,3.291606903076172
1789847019.5943487,0x40db2,6a7768,1c1c1c,0,4.929542541503906
1789847019.6062238,0x40db2,566b5a,1c1c1c,0,4.788875579833984
1789847019.6209095,0x40db2,47554f,1c1c1c,0,3.540515899658203
1789847019.6330876,0x40db2,4c5e56,1c1c1c,0,5.09333610534668
1789847019.646745,0x40db2,576b67,1c1c1c,0,2.392292022705078
1789847019.6602526,0x40db2,405054,1c1c1c,0,3.5774707794189453
1789847019.672082,0x40db2,404f53,1c1c1c,0,2.518177032470703
1789847019.6860132,0x40db2,3e4c4e,1c1c1c,0,3.957509994506836
1789847019.6986752,0x40db2,455353,1c1c1c,0,2.630949020385742
1789847019.7113893,0x40db2,3c4b49,1c1c1c,0,3.402233123779297
1789847019.7230594,0x40db2,546a62,1c1c1c,0,2.3899078369140625
1789847019.7366884,0x40db2,4b5e57,1c1c1c,0,4.436254501342773
1789847019.7486858,0x40db2,3b4543,1c1c1c,0,2.5212764739990234
1789847019.7613616,0x40db2,5d6862,1c1c1c,0,2.9325485229492188
1789847019.7740278,0x40db2,3f4a4b,1c1c1c,0,2.722024917602539
1789847019.7871952,0x40db2,54625f,1c1c1c,0,4.265069961547852
1789847019.7992027,0x40db2,404d4e,1c1c1c,0,2.5703907012939453
1789847019.813394,0x40db2,435354,1c1c1c,0,4.815816879272461
1789847019.826494,0x40db2,445456,1c1c1c,0,2.229452133178711
1789847019.840089,0x40db2,465656,1c1c1c,0,3.7107467651367188
1789847019.8523564,0x40db2,485755,1c1c1c,0,2.257108688354492
1789847019.864869,0x40db2,495955,1c1c1c,0,3.8149356842041016
1789847019.8770623,0x40db2,45554d,1c1c1c,0,2.0558834075927734
1789847019.8916059,0x40db2,485550,1c1c1c,0,4.043102264404297
1789847019.901966,0x40db2,576864,1c1c1c,0,2.0339488983154297
1789847019.9147227,0x40db2,506b62,1c1c1c,0,3.632068634033203
1789847019.9273198,0x40db2,455c55,1c1c1c,0,2.307415008544922
1789847019.9416003,0x40db2,5b6d66,1c1c1c,0,3.580808639526367
1789847019.951732,0x40db2,40554c,1c1c1c,0,2.0780563354492188
1789847019.9649465,0x40db2,5f7162,1c1c1c,0,3.9434432983398438
1789847019.9754498,0x40db2,627c75,1c1c1c,0,1.2409687042236328
1789847019.9895637,0x40db2,4b6d66,1c1c1c,0,3.5657882690429688
1789847020.0025945,0x40db2,4b6864,1c1c1c,0,2.299785614013672
1789847020.0153077,0x40db2,627c75,1c1c1c,0,3.713846206665039
1789847020.0271885,0x40db2,6f8071,1c1c1c,0,2.0177364349365234
1789847020.0411737,0x40db2,58685c,1c1c1c,0,3.9491653442382812
1789847020.0509942,0x40db2,40554c,1c1c1c,0,1.1494159698486328
1789847020.0641615,0x40db2,455c55,1c1c1c,0,3.6385059356689453
1789847020.0771275,0x40db2,465a52,1c1c1c,0,2.0952224731445312
1789847020.090983,0x40db2,576864,1c1c1c,0,3.7131309509277344
1789847020.1020126,0x40db2,4e5d58,1c1c1c,0,2.1648406982421875
1789847020.1155467,0x40db2,45554d,1c1c1c,0,3.9322376251220703
1789847020.1269412,0x40db2,506159,1c1c1c,0,2.126932144165039
1789847020.1402724,0x40db2,485755,1c1c1c,0,3.553628921508789
1789847020.1540234,0x40db2,41504e,1c1c1c,0,3.378152847290039
1789847020.1664813,0x40db2,455556,1c1c1c,0,3.7336349487304688
1789847020.1754951,0x40db2,445456,1c1c1c,0,1.1396408081054688
1789847020.190726,0x40db2,405051,1c1c1c,0,5.384922027587891
1789847020.203673,0x40db2,404d4e,1c1c1c,0,3.3974647521972656
1789847020.2164981,0x40db2,54625f,1c1c1c,0,3.4792423248291016
1789847020.2288337,0x40db2,3f4a4b,1c1c1c,0,3.551006317138672
1789847020.2437015,0x40db2,3d4844,1c1c1c,0,4.726171493530273
1789847020.2555168,0x40db2,3b4543,1c1c1c,0,4.820108413696289
1789847020.268798,0x40db2,4a5f55,1c1c1c,0,4.7130584716796875
1789847020.2809813,0x40db2,546a62,1c1c1c,0,4.312992095947266
1789847020.2961428,0x40db2,465754,1c1c1c,0,3.2281875610351562
1789847020.307732,0x40db2,455353,1c1c1c,0,5.122661590576172
1789847020.3202755,0x40db2,3c4b4e,1c1c1c,0,3.1213760375976562
1789847020.3329365,0x40db2,405054,1c1c1c,0,5.058526992797852
1789847020.3471582,0x40db2,3b4d4f,1c1c1c,0,2.3941993713378906
1789847020.3600533,0x40db2,4c5e56,1c1c1c,0,3.4575462341308594
1789847020.3722608,0x40db2,5f7267,1c1c1c,0,2.3469924926757812
1789847020.386967,0x40db2,505c59,1c1c1c,0,4.250049591064453
1789847020.399185,0x40db2,566b5a,1c1c1c,0,2.5124549865722656
1789847020.412821,0x40db2,58605b,1c1c1c,0,4.0149688720703125
1789847020.4256501,0x40db2,434d4b,1c1c1c,0,2.6330947875976562
1789847020.4396884,0x40db2,5a6663,1c1c1c,0,5.686521530151367
1789847020.45177,0x40db2,434a47,1c1c1c,0,2.003908157348633
1789847020.46585,0x40db2,474c47,1c1c1c,0,3.9572715759277344
1789847020.4771376,0x40db2,678171,1c1c1c,0,2.1047592163085938
1789847020.4914408,0x40db2,596e5d,1c1c1c,0,3.630399703979492
1789847020.5058367,0x40db2,3f4f4f,1c1c1c,0,5.385875701904297
1789847020.5200207,0x40db2,434e4d,1c1c1c,0,3.533601760864258
1789847020.532557,0x40db2,414548,1c1c1c,0,4.64630126953125
1789847020.5475066,0x40db2,6e7565,1c1c1c,0,2.496957778930664
1789847020.56105,0x40db2,5d6251,1c1c1c,0,3.3769607543945312
1789847020.572776,0x40db2,4a4f4b,1c1c1c,0,2.5403499603271484
1789847020.5874455,0x40db2,626659,1c1c1c,0,4.332542419433594
1789847020.5992727,0x40db2,4b534c,1c1c1c,0,2.4008750915527344
1789847020.6141412,0x40db2,3b4645,1c1c1c,0,3.695964813232422
1789847020.6292472,0x40db2,45504d,1c1c1c,0,3.6187171936035156
1789847020.644301,0x40db2,737d75,1c1c1c,0,4.955768585205078
1789847020.6573749,0x40db2,3e4e4d,1c1c1c,0,4.580497741699219
1789847020.6707237,0x40db2,3c4a4a,1c1c1c,0,3.715991973876953
1789847020.683383,0x40db2,3e4d4d,1c1c1c,0,4.803657531738281
1789847020.6969545,0x40db2,3b494a,1c1c1c,0,2.422332763671875
1789847020.7103062,0x40db2,3e4d4f,1c1c1c,0,3.571033477783203
1789847020.7222295,0x40db2,354245,1c1c1c,0,2.518892288208008
1789847020.735921,0x40db2,374546,1c1c1c,0,4.436969757080078
1789847020.748408,0x40db2,5a665c,1c1c1c,0,2.5200843811035156
1789847020.7632318,0x40db2,636b5f,1c1c1c,0,3.6630630493164062
1789847020.7753768,0x40db2,45524e,1c1c1c,0,2.2954940795898438
1789847020.7907357,0x40db2,384143,1c1c1c,0,3.964662551879883
1789847020.80066,0x40db2,3a3f44,1c1c1c,0,1.1644363403320312
1789847020.8142598,0x40db2,3e4348,1c1c1c,0,4.286289215087891
1789847020.8272686,0x40db2,494e52,1c1c1c,0,2.382040023803711
1789847020.8415067,0x40db2,3e4041,1c1c1c,0,3.791332244873047
1789847020.8521528,0x40db2,50504c,1c1c1c,0,2.0186901092529297
1789847020.8663287,0x40db2,54524d,1c1c1c,0,4.300355911254883
1789847020.878711,0x40db2,453f3f,1c1c1c,0,3.3788681030273438
1789847020.8930504,0x40db2,4a433f,1c1c1c,0,4.348278045654297
1789847020.9069712,0x40db2,605146,1c1c1c,0,5.095958709716797
1789847020.9205754,0x40db2,373b3f,1c1c1c,0,3.5974979400634766
1789847020.9326847,0x40db2,3a4043,1c1c1c,0,4.938602447509766
1789847020.9474995,0x40db2,353942,1c1c1c,0,2.470731735229492
1789847020.9607658,0x40db2,383c40,1c1c1c,0,3.260374069213867
1789847020.9733446,0x40db2,33373a,1c1c1c,0,2.4819374084472656
1789847020.987514,0x40db2,3b3c3c,1c1c1c,0,4.235744476318359
1789847020.9996133,0x40db2,343333,1c1c1c,0,2.3577213287353516
1789847021.0140824,0x40db2,3d3b3b,1c1c1c,0,3.6325454711914062
1789847021.0291214,0x40db2,343333,1c1c1c,0,3.705739974975586
1789847021.0443363,0x40db2,3b3c3c,1c1c1c,0,4.921197891235352
1789847021.0571284,0x40db2,33373a,1c1c1c,0,4.800081253051758
1789847021.071057,0x40db2,383c40,1c1c1c,0,2.626657485961914
1789847021.083762,0x40db2,353942,1c1c1c,0,4.409074783325195
1789847021.0968444,0x40db2,3a4043,1c1c1c,0,2.4940967559814453
1789847021.1092992,0x40db2,575251,1c1c1c,0,5.713462829589844
1789847021.1218662,0x40db2,605146,1c1c1c,0,2.4716854095458984
1789847021.1354232,0x40db2,403a3a,1c1c1c,0,6.115198135375977
1789847021.1479166,0x40db2,453f3f,1c1c1c,0,2.560853958129883
1789847021.1612074,0x40db2,565650,1c1c1c,0,3.368854522705078
1789847021.1730225,0x40db2,50504c,1c1c1c,0,2.3093223571777344
1789847021.186719,0x40db2,3e4041,1c1c1c,0,5.665302276611328
1789847021.1988997,0x40db2,494e52,1c1c1c,0,2.2878646850585938
1789847021.2140875,0x40db2,3e4348,1c1c1c,0,3.9718151092529297
1789847021.2268338,0x40db2,3a3f44,1c1c1c,0,2.249002456665039
1789847021.2412198,0x40db2,384143,1c1c1c,0,3.8368701934814453
1789847021.2519982,0x40db2,45524e,1c1c1c,0,2.095937728881836
1789847021.2656534,0x40db2,636b5f,1c1c1c,0,3.778219223022461
1789847021.2768688,0x40db2,404945,1c1c1c,0,2.1343231201171875
1789847021.2908423,0x40db2,374546,1c1c1c,0,3.5953521728515625
1789847021.3025296,0x40db2,354245,1c1c1c,0,2.2606849670410156
1789847021.3154018,0x40db2,3e4d4f,1c1c1c,0,3.5097599029541016
1789847021.3270504,0x40db2,3b494a,1c1c1c,0,2.1047592163085938
1789847021.3419251,0x40db2,3e4d4d,1c1c1c,0,4.067897796630859
1789847021.352255,0x40db2,3c4a4a,1c1c1c,0,2.1538734436035156
1789847021.365062,0x40db2,3d4c4d,1c1c1c,0,3.7055015563964844
1789847021.3774946,0x40db2,737d75,1c1c1c,0,2.11334228515625
1789847021.3918552,0x40db2,4f5f58,1c1c1c,0,3.822803497314453
1789847021.4011202,0x40db2,45504d,1c1c1c,0,1.1589527130126953
1789847021.415237,0x40db2,3b4645,1c1c1c,0,3.908872604370117
1789847021.4286368,0x40db2,646c59,1c1c1c,0,3.2308101654052734
1789847021.4420004,0x40db2,626659,1c1c1c,0,3.7543773651123047
1789847021.4523883,0x40db2,4a4f4b,1c1c1c,0,2.1314620971679688
1789847021.4653492,0x40db2,5d6251,1c1c1c,0,3.682851791381836
1789847021.4770513,0x40db2,6e7565,1c1c1c,0,2.1207332611083984
1789847021.4916725,0x40db2,414548,1c1c1c,0,3.8623809814453125
1789847021.501938,0x40db2,555e5b,1c1c1c,0,2.038240432739258
1789847021.515425,0x40db2,3f4f4f,1c1c1c,0,4.151105880737305
1789847021.5292263,0x40db2,3a4947,1c1c1c,0,3.551483154296875
1789847021.5442083,0x40db2,678171,1c1c1c,0,4.881858825683594
1789847021.5574493,0x40db2,48514c,1c1c1c,0,4.471302032470703
1789847021.5717595,0x40db2,434a47,1c1c1c,0,2.6962757110595703
1789847021.5863142,0x40db2,5a6663,1c1c1c,0,4.368066787719727
1789847021.5985122,0x40db2,404b4a,1c1c1c,0,2.596139907836914
1789847021.612014,0x40db2,58605b,1c1c1c,0,3.3316612243652344
1789847021.6239793,0x40db2,566b5a,1c1c1c,0,2.6438236236572266
1789847021.6374893,0x40db2,505c59,1c1c1c,0,4.445552825927734
1789847021.6499448,0x40db2,5f7267,1c1c1c,0,2.639293670654297
1789847021.664441,0x40db2,4c5e56,1c1c1c,0,3.763914108276367
1789847021.6764412,0x40db2,3b4d4f,1c1c1c,0,3.126382827758789
1789847021.691037,0x40db2,405054,1c1c1c,0,4.0130615234375
1789847021.7024212,0x40db2,3c4b4e,1c1c1c,0,2.413511276245117
1789847021.715684,0x40db2,3e4c4e,1c1c1c,0,3.572225570678711
1789847021.7272353,0x40db2,465754,1c1c1c,0,2.283811569213867
1789847021.7421448,0x40db2,3c4b49,1c1c1c,0,4.21595573425293
