frame,epoch,capture_ms,mean_luma,dark_fraction
120,1789847015.829375,4.826,84.924,0.000067
121,1789847015.882554,7.926,85.329,0.000067
122,1789847015.932402,7.692,33.705,0.000067
123,1789847015.982800,8.029,85.320,0.000067
124,1789847016.033130,8.302,84.969,0.000067
125,1789847016.084046,9.128,85.160,0.000067
126,1789847016.134466,9.487,85.012,0.000067
127,1789847016.178675,3.619,84.678,0.000067
128,1789847016.228906,3.828,84.331,0.000067
129,1789847016.279028,3.874,84.283,0.000067
130,1789847016.329191,3.976,84.379,0.000067
131,1789847016.388938,13.662,33.705,0.000067
132,1789847016.441990,16.655,83.528,0.000067
133,1789847016.492045,16.653,33.705,0.000067
134,1789847016.536695,11.244,82.630,0.000067
135,1789847016.587662,12.150,82.012,0.000067
136,1789847016.638116,12.545,33.705,0.000067
137,1789847016.688485,12.855,33.705,0.000067
138,1789847016.742162,16.491,80.651,0.000067
139,1789847016.788654,12.902,79.869,0.000067
140,1789847016.838978,13.144,33.705,0.000067
141,1789847016.887858,11.947,33.705,0.000067
142,1789847016.943335,17.338,77.871,0.000067
143,1789847016.986181,10.081,77.997,0.000067
144,1789847017.038104,11.927,78.616,0.000067
145,1789847017.087588,11.351,33.705,0.000067
146,1789847017.142863,16.565,79.608,0.000067
147,1789847017.187956,11.582,80.651,0.000067
148,1789847017.237478,11.043,81.107,0.000067
149,1789847017.288505,11.991,33.705,0.000067
150,1789847017.338534,11.959,33.705,0.000067
151,1789847017.389167,12.492,33.705,0.000067
152,1789847017.436884,10.148,83.365,0.000067
153,1789847017.492019,15.191,83.786,0.000067
154,1789847017.536693,9.807,83.729,0.000067
155,1789847017.587200,10.254,84.171,0.000067
156,1789847017.637629,10.620,33.705,0.000067
157,1789847017.691988,14.920,84.462,0.000067
158,1789847017.742377,15.300,84.602,0.000067
159,1789847017.787233,10.094,84.666,0.000067
160,1789847017.838877,11.677,85.163,0.000067
161,1789847017.888734,11.466,85.360,0.000067
162,1789847017.937944,10.617,33.705,0.000067
163,1789847017.987259,9.854,33.705,0.000067
164,1789847018.038442,10.980,33.705,0.000067
165,1789847018.089130,11.610,33.705,0.000067
166,1789847018.138492,10.909,33.705,0.000067
167,1789847018.188661,11.012,33.705,0.000067
168,1789847018.240930,13.220,33.705,0.000067
169,1789847018.287164,9.369,84.569,0.000067
170,1789847018.341827,13.953,84.412,0.000067
171,1789847018.388306,10.357,83.887,0.000067
172,1789847018.437944,9.933,33.705,0.000067
173,1789847018.490820,12.718,33.705,0.000067
174,1789847018.541545,13.385,33.705,0.000067
175,1789847018.586944,8.724,82.638,0.000067
176,1789847018.638652,10.374,81.900,0.000067
177,1789847018.688716,10.375,33.705,0.000067
178,1789847018.738792,10.393,33.705,0.000067
179,1789847018.788973,10.510,33.705,0.000067
180,1789847018.838149,9.609,33.705,0.000067
181,1789847018.889168,10.544,33.705,0.000067
182,1789847018.940174,11.469,33.705,0.000067
183,1789847018.991575,12.811,77.625,0.000067
