start,geometry,clip,blit,flush,end,hwnd,surface,thread,outcome,width,height,commit
170563203478341,170563203498610,170563203509888,170563203512128,170563203522815,170563203522908,265650,93825434198544,4375639744,7,2732,1151,142
170563211823293,170563211846008,170563211857818,170563211860624,170563211872649,170563211872733,265650,93825434198544,4375639744,7,2732,1151,143
170563220137078,170563220154748,170563220165737,170563220167977,170563220174093,170563220174187,265650,93825434198544,4375639744,7,2732,1151,144
170563228478968,170563228497320,170563228508362,170563228510653,170563228518813,170563228518884,265650,93825434198544,4375639744,7,2732,1151,145
170563236855711,170563236874587,170563236885658,170563236888237,170563236901338,170563236901410,265650,93825434198544,4375639744,7,2732,1151,146
170563245159406,170563245180070,170563245191589,170563245194282,170563245201615,170563245201700,265650,93825434198544,4375639744,7,2732,1151,147
170563253480538,170563253501037,170563253512214,170563253514634,170563253524383,170563253524445,265650,93825434198544,4375639744,7,2732,1151,148
170563261825189,170563261845639,170563261856955,170563261859910,170563261870853,170563261870932,265650,93825434198544,4375639744,7,2732,1151,149
170563270140119,170563270159987,170563270171107,170563270174143,170563270179516,170563270179575,265650,93825434198544,4375639744,7,2732,1151,150
170563278477876,170563278496765,170563278508073,170563278510518,170563278519111,170563278519162,265650,93825434198544,4375639744,7,2732,1151,151
170563286824168,170563286844087,170563286855525,170563286858510,170563286866018,170563286866072,265650,93825434198544,4375639744,7,2732,1151,152
170563295149209,170563295170136,170563295181305,170563295183980,170563295193848,170563295193913,265650,93825434198544,4375639744,7,2732,1151,153
170563303490294,170563303511084,170563303522545,170563303525159,170563303536299,170563303536349,265650,93825434198544,4375639744,7,2732,1151,154
170563311848883,170563311870192,170563311881651,170563311884662,170563311899093,170563311899143,265650,93825434198544,4375639744,7,2732,1151,155
170563320228466,170563320249969,170563320261765,170563320264392,170563320281840,170563320281927,265650,93825434198544,4375639744,7,2732,1151,156
170563328546948,170563328567658,170563328579420,170563328581929,170563328593525,170563328593614,265650,93825434198544,4375639744,7,2732,1151,157
170563336817661,170563336836364,170563336847869,170563336850236,170563336858364,170563336858442,265650,93825434198544,4375639744,7,2732,1151,158
170563345159095,170563345178049,170563345189580,170563345192152,170563345201800,170563345201873,265650,93825434198544,4375639744,7,2732,1151,159
170563353488039,170563353508763,170563353520163,170563353522369,170563353531611,170563353531665,265650,93825434198544,4375639744,7,2732,1151,160
170563361821218,170563361840276,170563361850837,170563361853101,170563361863973,170563361864030,265650,93825434198544,4375639744,7,2732,1151,161
170563370157444,170563370173973,170563370185285,170563370187978,170563370197840,170563370197890,265650,93825434198544,4375639744,7,2732,1151,162
170563378502712,170563378523310,170563378535027,170563378537750,170563378548706,170563378548784,265650,93825434198544,4375639744,7,2732,1151,163
170563386860786,170563386879216,170563386890492,170563386892900,170563386900484,170563386900550,265650,93825434198544,4375639744,7,2732,1151,164
170563395145060,170563395162901,170563395174751,170563395177089,170563395183057,170563395183105,265650,93825434198544,4375639744,7,2732,1151,165
170563403478237,170563403495286,170563403506232,170563403508175,170563403514405,170563403514481,265650,93825434198544,4375639744,7,2732,1151,166
170563411875969,170563411896973,170563411908405,170563411910948,170563411920914,170563411920985,265650,93825434198544,4375639744,7,2732,1151,167
170563420169958,170563420192052,170563420203132,170563420205815,170563420221423,170563420221516,265650,93825434198544,4375639744,7,2732,1151,168
170563428504696,170563428524649,170563428536090,170563428538434,170563428550185,170563428550245,265650,93825434198544,4375639744,7,2732,1151,169
170563436927530,170563436945394,170563436954948,170563436957269,170563436969407,170563436969478,265650,93825434198544,4375639744,7,2732,1151,170
170563445206989,170563445229476,170563445241420,170563445243991,170563445254650,170563445254774,265650,93825434198544,4375639744,7,2732,1151,171
170563453545245,170563453568383,170563453580407,170563453583160,170563453595774,170563453595862,265650,93825434198544,4375639744,7,2732,1151,172
170563461849935,170563461872263,170563461885294,170563461888088,170563461901503,170563461901588,265650,93825434198544,4375639744,7,2732,1151,173
170563470186784,170563470207766,170563470218982,170563470221975,170563470232345,170563470232407,265650,93825434198544,4375639744,7,2732,1151,174
170563478545117,170563478565257,170563478576322,170563478579171,170563478591354,170563478591439,265650,93825434198544,4375639744,7,2732,1151,175
170563486846249,170563486867237,170563486878631,170563486881231,170563486894686,170563486894769,265650,93825434198544,4375639744,7,2732,1151,176
170563495160634,170563495179114,170563495190503,170563495192799,170563495202323,170563495202415,265650,93825434198544,4375639744,7,2732,1151,177
170563503498966,170563503516737,170563503528497,170563503530631,170563503542271,170563503542364,265650,93825434198544,4375639744,7,2732,1151,178
170563511909437,170563511931145,170563511942766,170563511945664,170563511960531,170563511960608,265650,93825434198544,4375639744,7,2732,1151,179
170563520182495,170563520198569,170563520208236,170563520210169,170563520220052,170563520220121,265650,93825434198544,4375639744,7,2732,1151,180
170563528546994,170563528559432,170563528568681,170563528570873,170563528579853,170563528579922,265650,93825434198544,4375639744,7,2732,1151,181
170563537304873,170563537325479,170563537336968,170563537340037,170563537353033,170563537353118,265650,93825434198544,4375639744,7,2732,1151,182
170563545182306,170563545201873,170563545213089,170563545216081,170563545228503,170563545228610,265650,93825434198544,4375639744,7,2732,1151,183
170563553510995,170563553531107,170563553542494,170563553545391,170563553555762,170563553555881,265650,93825434198544,4375639744,7,2732,1151,184
