start,geometry,clip,blit,flush,end,hwnd,surface,thread,outcome,width,height,commit
170424922139069,170424922150260,170424922161209,170424922163371,170424922166789,170424922166863,265650,93825316351184,4375639744,7,2732,1151,852
170424934244748,170424934256296,170424934267616,170424934270165,170424934276184,170424934276252,265650,93825316351184,4375639744,7,2732,1151,853
170424947100449,170424947111417,170424947122689,170424947124485,170424947130886,170424947130931,265650,93825316351184,4375639744,7,2732,1151,854
170424963988156,170424963999751,170424964016864,170424964018770,170424964022033,170424964022123,265650,93825316351184,4375639744,7,2732,1151,855
170424975008073,170424975019746,170424975030743,170424975032952,170424975040023,170424975040083,265650,93825316351184,4375639744,7,2732,1151,856
170424988465088,170424988488835,170424988499878,170424988501900,170424988507662,170424988507743,265650,93825316351184,4375639744,7,2732,1151,857
170425003129278,170425003138613,170425003147656,170425003149126,170425003155845,170425003155912,265650,93825316351184,4375639744,7,2732,1151,858
170425017039654,170425017050306,170425017059343,170425017062121,170425017067399,170425017067456,265650,93825316351184,4375639744,7,2732,1151,859
170425029761827,170425029771161,170425029779819,170425029780838,170425029786032,170425029786093,265650,93825316351184,4375639744,7,2732,1151,860
170425044635265,170425044644487,170425044653132,170425044654628,170425044660486,170425044660544,265650,93825316351184,4375639744,7,2732,1151,861
170425057683828,170425057693961,170425057702155,170425057703134,170425057707483,170425057707550,265650,93825316351184,4375639744,7,2732,1151,862
170425071583797,170425071593812,170425071603135,170425071604638,170425071607174,170425071607244,265650,93825316351184,4375639744,7,2732,1151,863
170425086026449,170425086035587,170425086044200,170425086045470,170425086049632,170425086049683,265650,93825316351184,4375639744,7,2732,1151,864
170425099559288,170425099568318,170425099576383,170425099577412,170425099581981,170425099582030,265650,93825316351184,4375639744,7,2732,1151,865
170425115038763,170425115055098,170425115066895,170425115069395,170425115072525,170425115072622,265650,93825316351184,4375639744,7,2732,1151,866
170425129208621,170425129220472,170425129231487,170425129233234,170425129237266,170425129237366,265650,93825316351184,4375639744,7,2732,1151,867
170425141885948,170425141897147,170425141907667,170425141909884,170425141916630,170425141916696,265650,93825316351184,4375639744,7,2732,1151,868
170425155573193,170425155583989,170425155595054,170425155597068,170425155603566,170425155603629,265650,93825316351184,4375639744,7,2732,1151,869
170425169954861,170425169965849,170425169976586,170425169978552,170425169984695,170425169984760,265650,93825316351184,4375639744,7,2732,1151,870
170425183224253,170425183245937,170425183256414,170425183258183,170425183261138,170425183261196,265650,93825316351184,4375639744,7,2732,1151,871
170425196717182,170425196740585,170425196751292,170425196753097,170425196759031,170425196759090,265650,93825316351184,4375639744,7,2732,1151,872
170425213344881,170425213355969,170425213366544,170425213368611,170425213371715,170425213371810,265650,93825316351184,4375639744,7,2732,1151,873
170425226282362,170425226293665,170425226305458,170425226308167,170425226313154,170425226313256,265650,93825316351184,4375639744,7,2732,1151,874
170425239788041,170425239799183,170425239810022,170425239812351,170425239816795,170425239816880,265650,93825316351184,4375639744,7,2732,1151,875
170425254686578,170425254697972,170425254708833,170425254711140,170425254716958,170425254717052,265650,93825316351184,4375639744,7,2732,1151,876
170425266831668,170425266842756,170425266853391,170425266855741,170425266862402,170425266862457,265650,93825316351184,4375639744,7,2732,1151,877
170425279756178,170425279767097,170425279777665,170425279779423,170425279785710,170425279785784,265650,93825316351184,4375639744,7,2732,1151,878
170425294623200,170425294634036,170425294644661,170425294646758,170425294649525,170425294649587,265650,93825316351184,4375639744,7,2732,1151,879
170425308619544,170425308630184,170425308639852,170425308641608,170425308646017,170425308646074,265650,93825316351184,4375639744,7,2732,1151,880
170425321480561,170425321489453,170425321497705,170425321498943,170425321503431,170425321503479,265650,93825316351184,4375639744,7,2732,1151,881
170425337947075,170425337955884,170425337964973,170425337967539,170425337971416,170425337971479,265650,93825316351184,4375639744,7,2732,1151,882
