start,geometry,clip,blit,flush,end,hwnd,surface,thread,outcome,width,height,commit
170574808762478,170574808775301,170574808785923,170574808787668,170574808793936,170574808794009,265650,93825434198544,4375639744,7,2732,1151,1400
170574817088206,170574817100878,170574817111927,170574817112799,170574817117956,170574817118041,265650,93825434198544,4375639744,7,2732,1151,1401
170574825371009,170574825390744,170574825402440,170574825405671,170574825411243,170574825411321,265650,93825434198544,4375639744,7,2732,1151,1402
170574833709057,170574833725159,170574833735776,170574833737514,170574833744404,170574833744476,265650,93825434198544,4375639744,7,2732,1151,1403
170574841999672,170574842021648,170574842032152,170574842034116,170574842040282,170574842040330,265650,93825434198544,4375639744,7,2732,1151,1404
170574850348584,170574850370237,170574850381715,170574850384153,170574850399138,170574850399208,265650,93825434198544,4375639744,7,2732,1151,1405
170574858711048,170574858727882,170574858738272,170574858740198,170574858747492,170574858747557,265650,93825434198544,4375639744,7,2732,1151,1406
170574866998512,170574867018272,170574867029127,170574867031116,170574867036656,170574867036709,265650,93825434198544,4375639744,7,2732,1151,1407
170574875341070,170574875357569,170574875368649,170574875370757,170574875378718,170574875378789,265650,93825434198544,4375639744,7,2732,1151,1408
170574883668238,170574883684333,170574883695099,170574883697461,170574883705268,170574883705322,265650,93825434198544,4375639744,7,2732,1151,1409
170574892014803,170574892032279,170574892043213,170574892045358,170574892051643,170574892051718,265650,93825434198544,4375639744,7,2732,1151,1410
170574900344321,170574900361564,170574900372102,170574900373947,170574900382059,170574900382122,265650,93825434198544,4375639744,7,2732,1151,1411
170574908694094,170574908710515,170574908720991,170574908723495,170574908731780,170574908731858,265650,93825434198544,4375639744,7,2732,1151,1412
170574917004730,170574917022030,170574917032398,170574917034402,170574917040618,170574917040678,265650,93825434198544,4375639744,7,2732,1151,1413
170574925382598,170574925398936,170574925409599,170574925411308,170574925418369,170574925418448,265650,93825434198544,4375639744,7,2732,1151,1414
170574933706014,170574933722030,170574933732596,170574933734532,170574933741773,170574933741821,265650,93825434198544,4375639744,7,2732,1151,1415
170574941996738,170574942027189,170574942039218,170574942041876,170574942049674,170574942049719,265650,93825434198544,4375639744,7,2732,1151,1416
170574950331460,170574950347551,170574950358191,170574950360076,170574950367994,170574950368068,265650,93825434198544,4375639744,7,2732,1151,1417
