start,geometry,clip,blit,flush,end,hwnd,surface,thread,outcome,width,height,commit
170585562777972,170585562795993,170585562807000,170585562809251,170585562816877,170585562816960,265650,93825434198544,4375639744,7,2732,1151,2563
170585571122584,170585571141973,170585571153633,170585571155963,170585571165611,170585571165683,265650,93825434198544,4375639744,7,2732,1151,2564
170585579467088,170585579490153,170585579502435,170585579505637,170585579513587,170585579513671,265650,93825434198544,4375639744,7,2732,1151,2565
170585587804398,170585587824646,170585587836662,170585587839840,170585587855689,170585587855774,265650,93825434198544,4375639744,7,2732,1151,2566
170585596134000,170585596154321,170585596165903,170585596168738,170585596181178,170585596181247,265650,93825434198544,4375639744,7,2732,1151,2567
170585604465372,170585604485235,170585604496317,170585604499072,170585604506343,170585604506420,265650,93825434198544,4375639744,7,2732,1151,2568
170585612858586,170585612881936,170585612894213,170585612897498,170585612913661,170585612913730,265650,93825434198544,4375639744,7,2732,1151,2569
170585621073762,170585621090015,170585621101130,170585621103022,170585621109870,170585621109931,265650,93825434198544,4375639744,7,2732,1151,2570
170585629431785,170585629447746,170585629458711,170585629460589,170585629466856,170585629466934,265650,93825434198544,4375639744,7,2732,1151,2571
170585637851687,170585637873458,170585637886184,170585637889468,170585637903031,170585637903086,265650,93825434198544,4375639744,7,2732,1151,2572
170585646128636,170585646145774,170585646156828,170585646159382,170585646170897,170585646170960,265650,93825434198544,4375639744,7,2732,1151,2573
170585654474880,170585654496717,170585654508344,170585654511878,170585654520584,170585654520679,265650,93825434198544,4375639744,7,2732,1151,2574
170585662820246,170585662842633,170585662854557,170585662857883,170585662867139,170585662867206,265650,93825434198544,4375639744,7,2732,1151,2575
170585671151562,170585671167981,170585671178696,170585671180892,170585671190699,170585671190752,265650,93825434198544,4375639744,7,2732,1151,2576
170585679467873,170585679490042,170585679501751,170585679504945,170585679513705,170585679513754,265650,93825434198544,4375639744,7,2732,1151,2577
170585687824880,170585687842293,170585687853491,170585687855614,170585687863606,170585687863678,265650,93825434198544,4375639744,7,2732,1151,2578
170585696121525,170585696138247,170585696149169,170585696151252,170585696173375,170585696173443,265650,93825434198544,4375639744,7,2732,1151,2579
170585704503429,170585704525505,170585704538568,170585704541593,170585704551940,170585704552019,265650,93825434198544,4375639744,7,2732,1151,2580
170585712831082,170585712853281,170585712865317,170585712868734,170585712880075,170585712880164,265650,93825434198544,4375639744,7,2732,1151,2581
170585721116678,170585721135530,170585721146369,170585721148476,170585721156021,170585721156073,265650,93825434198544,4375639744,7,2732,1151,2582
170585729446275,170585729462655,170585729473244,170585729475039,170585729482993,170585729483052,265650,93825434198544,4375639744,7,2732,1151,2583
170585737883244,170585737902773,170585737914833,170585737917714,170585737927551,170585737927667,265650,93825434198544,4375639744,7,2732,1151,2584
170585746214015,170585746315348,170585746327719,170585746329811,170585746340408,170585746340525,265650,93825434198544,4375639744,7,2732,1151,2585
170585754595230,170585754658068,170585754668761,170585754670086,170585754677525,170585754677620,265650,93825434198544,4375639744,7,2732,1151,2586
170585762904100,170585762974521,170585762985217,170585762986231,170585762991408,170585762991496,265650,93825434198544,4375639744,7,2732,1151,2587
170585771198803,170585771213730,170585771225775,170585771227429,170585771234339,170585771234431,265650,93825434198544,4375639744,7,2732,1151,2588
