start,geometry,clip,blit,flush,end,hwnd,surface,thread,outcome,width,height,commit
170289094065562,170289094082578,170289094094218,170289094096255,170289094101128,170289094101173,265650,93825840194560,4375639744,7,2732,1151,2610
170289102351950,170289102369299,170289102380510,170289102382507,170289102389964,170289102390019,265650,93825840194560,4375639744,7,2732,1151,2611
170289110732510,170289110749711,170289110760708,170289110762573,170289110768905,170289110768977,265650,93825840194560,4375639744,7,2732,1151,2612
170289119082339,170289119100181,170289119111659,170289119113650,170289119118993,170289119119047,265650,93825840194560,4375639744,7,2732,1151,2613
170289127363875,170289127376893,170289127386181,170289127387833,170289127393314,170289127393389,265650,93825840194560,4375639744,7,2732,1151,2614
170289135732900,170289135745019,170289135755733,170289135756689,170289135762141,170289135762217,265650,93825840194560,4375639744,7,2732,1151,2615
170289144110635,170289144130558,170289144142608,170289144145110,170289144156601,170289144156721,265650,93825840194560,4375639744,7,2732,1151,2616
170289152355193,170289152372912,170289152383943,170289152386081,170289152392172,170289152392228,265650,93825840194560,4375639744,7,2732,1151,2617
170289160720877,170289160735251,170289160746470,170289160748457,170289160753898,170289160753952,265650,93825840194560,4375639744,7,2732,1151,2618
170289169056404,170289169073946,170289169085427,170289169087385,170289169094211,170289169094254,265650,93825840194560,4375639744,7,2732,1151,2619
170289177344262,170289177362332,170289177373546,170289177375304,170289177381804,170289177381861,265650,93825840194560,4375639744,7,2732,1151,2620
170289185742792,170289185765375,170289185777612,170289185780300,170289185789072,170289185789137,265650,93825840194560,4375639744,7,2732,1151,2621
170289194057893,170289194074475,170289194085602,170289194087268,170289194091905,170289194091970,265650,93825840194560,4375639744,7,2732,1151,2622
170289202349817,170289202367340,170289202379233,170289202381256,170289202387815,170289202387860,265650,93825840194560,4375639744,7,2732,1151,2623
170289210715614,170289210733455,170289210746684,170289210749575,170289210757835,170289210757902,265650,93825840194560,4375639744,7,2732,1151,2624
170289219064911,170289219081956,170289219093514,170289219095433,170289219101069,170289219101120,265650,93825840194560,4375639744,7,2732,1151,2625
170289227347213,170289227364721,170289227376083,170289227377869,170289227383771,170289227383825,265650,93825840194560,4375639744,7,2732,1151,2626
170289235727624,170289235746366,170289235757745,170289235760223,170289235768179,170289235768259,265650,93825840194560,4375639744,7,2732,1151,2627
170289244142490,170289244174902,170289244186228,170289244188396,170289244196893,170289244196973,265650,93825840194560,4375639744,7,2732,1151,2628
170289252370920,170289252389360,170289252400535,170289252403071,170289252410237,170289252410314,265650,93825840194560,4375639744,7,2732,1151,2629
170289260701085,170289260720265,170289260731205,170289260733548,170289260739540,170289260739609,265650,93825840194560,4375639744,7,2732,1151,2630
170289269071856,170289269088466,170289269099475,170289269101897,170289269106671,170289269106742,265650,93825840194560,4375639744,7,2732,1151,2631
170289277355185,170289277373401,170289277385274,170289277388322,170289277395110,170289277395159,265650,93825840194560,4375639744,7,2732,1151,2632
170289285681732,170289285699374,170289285710434,170289285712372,170289285719189,170289285719257,265650,93825840194560,4375639744,7,2732,1151,2633
170289294046522,170289294067450,170289294079087,170289294081948,170289294090938,170289294091161,265650,93825840194560,4375639744,7,2732,1151,2634
170289302369177,170289302388921,170289302400736,170289302403702,170289302410344,170289302410425,265650,93825840194560,4375639744,7,2732,1151,2635
170289310721735,170289310743079,170289310755391,170289310758493,170289310766865,170289310766956,265650,93825840194560,4375639744,7,2732,1151,2636
170289319064057,170289319081359,170289319092498,170289319094762,170289319100450,170289319100514,265650,93825840194560,4375639744,7,2732,1151,2637
