start,geometry,clip,blit,flush,end,hwnd,surface,thread,outcome,width,height,commit
171883162802271,171883162825180,171883162835944,171883162838058,171883162851152,171883162851250,265650,93825186940240,4375639744,7,2732,1151,11902
171883171125320,171883171140467,171883171150625,171883171152441,171883171160169,171883171160236,265650,93825186940240,4375639744,7,2732,1151,11903
171883179702456,171883179722404,171883179736084,171883179738836,171883179746029,171883179746101,265650,93825186940240,4375639744,7,2732,1151,11904
171883188038903,171883188053559,171883188064415,171883188066517,171883188071351,171883188071542,265650,93825186940240,4375639744,7,2732,1151,11905
171883196367808,171883196384631,171883196397964,171883196399840,171883196404935,171883196405137,265650,93825186940240,4375639744,7,2732,1151,11906
171883204715896,171883204735280,171883204746822,171883204749783,171883204759268,171883204759358,265650,93825186940240,4375639744,7,2732,1151,11907
171883213043141,171883213053893,171883213062642,171883213063887,171883213067942,171883213068009,265650,93825186940240,4375639744,7,2732,1151,11908
171883222297840,171883222306641,171883222314828,171883222316252,171883222319418,171883222319479,265650,93825186940240,4375639744,7,2732,1151,11909
171883230661813,171883230686286,171883230699709,171883230704735,171883230717021,171883230717104,265650,93825186940240,4375639744,7,2732,1151,11910
171883238975240,171883238988651,171883238998472,171883239003340,171883239007706,171883239007773,265650,93825186940240,4375639744,7,2732,1151,11911
171883253749759,171883253781952,171883253800505,171883253804397,171883253808236,171883253808312,265650,93825186940240,4375639744,7,2732,1151,11912
171883262033804,171883262048645,171883262059479,171883262061592,171883262071017,171883262071089,265650,93825186940240,4375639744,7,2732,1151,11913
171883270398950,171883270416883,171883270428156,171883270430670,171883270444318,171883270444393,265650,93825186940240,4375639744,7,2732,1151,11914
171883278676950,171883278693913,171883278704728,171883278706590,171883278714269,171883278714346,265650,93825186940240,4375639744,7,2732,1151,11915
171883287043130,171883287059959,171883287070624,171883287072658,171883287081623,171883287081678,265650,93825186940240,4375639744,7,2732,1151,11916
171883295409557,171883295425567,171883295436009,171883295437963,171883295449911,171883295450006,265650,93825186940240,4375639744,7,2732,1151,11917
171883303691891,171883303708772,171883303719173,171883303721161,171883303731588,171883303731662,265650,93825186940240,4375639744,7,2732,1151,11918
171883312045082,171883312064752,171883312075230,171883312077336,171883312085783,171883312085829,265650,93825186940240,4375639744,7,2732,1151,11919
171883320360971,171883320379023,171883320389421,171883320391674,171883320400441,171883320400520,265650,93825186940240,4375639744,7,2732,1151,11920
171883328757712,171883328781986,171883328794523,171883328797906,171883328810399,171883328810494,265650,93825186940240,4375639744,7,2732,1151,11921
171883337039493,171883337058093,171883337069027,171883337070936,171883337077880,171883337077955,265650,93825186940240,4375639744,7,2732,1151,11922
171883345367180,171883345384316,171883345396183,171883345398289,171883345404909,171883345404975,265650,93825186940240,4375639744,7,2732,1151,11923
171883353702041,171883353718071,171883353728582,171883353730370,171883353744922,171883353744997,265650,93825186940240,4375639744,7,2732,1151,11924
171883362046451,171883362063646,171883362074970,171883362077068,171883362084508,171883362084588,265650,93825186940240,4375639744,7,2732,1151,11925
171883370367921,171883370384205,171883370394562,171883370396293,171883370406725,171883370406770,265650,93825186940240,4375639744,7,2732,1151,11926
171883378739478,171883378756214,171883378767246,171883378769088,171883378777755,171883378777817,265650,93825186940240,4375639744,7,2732,1151,11927
171883387049411,171883387067412,171883387078352,171883387080329,171883387088680,171883387088758,265650,93825186940240,4375639744,7,2732,1151,11928
171883395443880,171883395466468,171883395477954,171883395481255,171883395496875,171883395496936,265650,93825186940240,4375639744,7,2732,1151,11929
171883403739449,171883403756623,171883403767572,171883403769828,171883403778974,171883403779124,265650,93825186940240,4375639744,7,2732,1151,11930
171883412046830,171883412065669,171883412077435,171883412079681,171883412086683,171883412086782,265650,93825186940240,4375639744,7,2732,1151,11931
171883420404731,171883420425999,171883420437861,171883420440890,171883420452601,171883420452672,265650,93825186940240,4375639744,7,2732,1151,11932
171883428759125,171883428777540,171883428788029,171883428790185,171883428798802,171883428798866,265650,93825186940240,4375639744,7,2732,1151,11933
171883437038448,171883437053941,171883437064498,171883437066407,171883437074137,171883437074201,265650,93825186940240,4375639744,7,2732,1151,11934
171883445372592,171883445394484,171883445405916,171883445408160,171883445413177,171883445413229,265650,93825186940240,4375639744,7,2732,1151,11935
171883453709331,171883453725966,171883453736721,171883453738589,171883453742173,171883453742228,265650,93825186940240,4375639744,7,2732,1151,11936
171883462036733,171883462054941,171883462066023,171883462067890,171883462076654,171883462076754,265650,93825186940240,4375639744,7,2732,1151,11937
171883470375159,171883470391903,171883470403014,171883470405009,171883470415273,171883470415368,265650,93825186940240,4375639744,7,2732,1151,11938
171883478708649,171883478727139,171883478738300,171883478740367,171883478746556,171883478746630,265650,93825186940240,4375639744,7,2732,1151,11939
171883487097272,171883487114096,171883487125260,171883487127684,171883487135279,171883487135372,265650,93825186940240,4375639744,7,2732,1151,11940
171883495431421,171883495446567,171883495458455,171883495460832,171883495470243,171883495470337,265650,93825186940240,4375639744,7,2732,1151,11941
171883503705581,171883503720703,171883503731376,171883503733198,171883503741284,171883503741360,265650,93825186940240,4375639744,7,2732,1151,11942
171883512038915,171883512056289,171883512067356,171883512068916,171883512076283,171883512076347,265650,93825186940240,4375639744,7,2732,1151,11943
171883520417388,171883520434292,171883520445253,171883520447504,171883520456146,171883520456220,265650,93825186940240,4375639744,7,2732,1151,11944
171883528756335,171883528772455,171883528783633,171883528786259,171883528794402,171883528794476,265650,93825186940240,4375639744,7,2732,1151,11945
171883537058290,171883537076001,171883537086846,171883537088916,171883537093419,171883537093481,265650,93825186940240,4375639744,7,2732,1151,11946
171883545395043,171883545410808,171883545422666,171883545425654,171883545433175,171883545433237,265650,93825186940240,4375639744,7,2732,1151,11947
171883553766412,171883553782796,171883553793642,171883553795251,171883553803500,171883553803550,265650,93825186940240,4375639744,7,2732,1151,11948
171883562040673,171883562056382,171883562067473,171883562069309,171883562075016,171883562075087,265650,93825186940240,4375639744,7,2732,1151,11949
171883570381137,171883570397514,171883570408107,171883570419858,171883570428527,171883570428588,265650,93825186940240,4375639744,7,2732,1151,11950
171883578747077,171883578763548,171883578774335,171883578776153,171883578783584,171883578783639,265650,93825186940240,4375639744,7,2732,1151,11951
171883587063569,171883587080438,171883587090910,171883587092786,171883587100912,171883587100968,265650,93825186940240,4375639744,7,2732,1151,11952
171883595380090,171883595397492,171883595408905,171883595411783,171883595423126,171883595423194,265650,93825186940240,4375639744,7,2732,1151,11953
171883603737941,171883603754805,171883603765933,171883603767776,171883603777003,171883603777063,265650,93825186940240,4375639744,7,2732,1151,11954
171883612089273,171883612105417,171883612116707,171883612118600,171883612127066,171883612127124,265650,93825186940240,4375639744,7,2732,1151,11955
171883620421322,171883620437451,171883620447891,171883620449762,171883620457896,171883620457948,265650,93825186940240,4375639744,7,2732,1151,11956
171883628719885,171883628736255,171883628746819,171883628748989,171883628757716,171883628757770,265650,93825186940240,4375639744,7,2732,1151,11957
171883637060361,171883637078255,171883637090010,171883637092257,171883637099397,171883637099499,265650,93825186940240,4375639744,7,2732,1151,11958
171883645417548,171883645436225,171883645447464,171883645449580,171883645457581,171883645457654,265650,93825186940240,4375639744,7,2732,1151,11959
171883653759794,171883653777949,171883653788865,171883653791372,171883653799814,171883653799886,265650,93825186940240,4375639744,7,2732,1151,11960
171883662059520,171883662077985,171883662089126,171883662091270,171883662096618,171883662096707,265650,93825186940240,4375639744,7,2732,1151,11961
171883670386592,171883670402639,171883670413284,171883670415486,171883670422487,171883670422557,265650,93825186940240,4375639744,7,2732,1151,11962
171883678762693,171883678778658,171883678789262,171883678790969,171883678797933,171883678798021,265650,93825186940240,4375639744,7,2732,1151,11963
171883687048239,171883687065159,171883687076468,171883687078430,171883687085766,171883687085839,265650,93825186940240,4375639744,7,2732,1151,11964
171883695427712,171883695445341,171883695456156,171883695458103,171883695464582,171883695464635,265650,93825186940240,4375639744,7,2732,1151,11965
