start,geometry,clip,blit,flush,end,hwnd,surface,thread,outcome,width,height,commit
171627551537905,171627551549930,171627551561615,171627551564623,171627551572725,171627551572771,265650,93825186940240,4375639744,7,2732,1151,3662
171627560840993,171627560851842,171627560863094,171627560865054,171627560869686,171627560869744,265650,93825186940240,4375639744,7,2732,1151,3663
171627569177099,171627569189885,171627569201024,171627569203124,171627569208477,171627569208540,265650,93825186940240,4375639744,7,2732,1151,3664
171627592982191,171627592994932,171627593018512,171627593021456,171627593026258,171627593026360,265650,93825186940240,4375639744,7,2732,1151,3665
171627601319798,171627601335115,171627601346697,171627601349047,171627601356388,171627601356448,265650,93825186940240,4375639744,7,2732,1151,3666
171627614524093,171627614537914,171627614574625,171627614576646,171627614580636,171627614580707,265650,93825186940240,4375639744,7,2732,1151,3667
171627622997871,171627623015668,171627623027585,171627623028806,171627623033426,171627623033516,265650,93825186940240,4375639744,7,2732,1151,3668
171627631170392,171627631184124,171627631196464,171627631197625,171627631203844,171627631203928,265650,93825186940240,4375639744,7,2732,1151,3669
171627640422881,171627640458601,171627640467210,171627640468710,171627640474915,171627640474981,265650,93825186940240,4375639744,7,2732,1151,3670
171627648795477,171627648815118,171627648826677,171627648829373,171627648838507,171627648838597,265650,93825186940240,4375639744,7,2732,1151,3671
171627657116238,171627657135883,171627657147368,171627657149758,171627657156498,171627657156559,265650,93825186940240,4375639744,7,2732,1151,3672
171627679756578,171627679767884,171627679779236,171627679781985,171627679788391,171627679788481,265650,93825186940240,4375639744,7,2732,1151,3673
171627688118930,171627688136940,171627688147967,171627688150535,171627688161261,171627688161335,265650,93825186940240,4375639744,7,2732,1151,3674
171627696419322,171627696437388,171627696448393,171627696450354,171627696464934,171627696465039,265650,93825186940240,4375639744,7,2732,1151,3675
171627704909316,171627704927671,171627704940120,171627704941961,171627704948913,171627704949013,265650,93825186940240,4375639744,7,2732,1151,3676
171627713179451,171627713235917,171627713247156,171627713248495,171627713254418,171627713254521,265650,93825186940240,4375639744,7,2732,1151,3677
171627721454120,171627721467074,171627721478240,171627721479239,171627721484571,171627721484665,265650,93825186940240,4375639744,7,2732,1151,3678
171627729838986,171627729870031,171627729881054,171627729882066,171627729886964,171627729887067,265650,93825186940240,4375639744,7,2732,1151,3679
171627738161840,171627738228938,171627738240029,171627738241084,171627738246148,171627738246241,265650,93825186940240,4375639744,7,2732,1151,3680
171627746470029,171627746479744,171627746487685,171627746488487,171627746492934,171627746493003,265650,93825186940240,4375639744,7,2732,1151,3681
171627754782438,171627754794867,171627754805791,171627754806707,171627754811578,171627754811672,265650,93825186940240,4375639744,7,2732,1151,3682
171627763069455,171627763081513,171627763090498,171627763091593,171627763096860,171627763096928,265650,93825186940240,4375639744,7,2732,1151,3683
171627771469102,171627771478852,171627771486927,171627771487705,171627771493264,171627771493324,265650,93825186940240,4375639744,7,2732,1151,3684
171627779905816,171627779932197,171627779943478,171627779944597,171627779950619,171627779950709,265650,93825186940240,4375639744,7,2732,1151,3685
171627788140796,171627788153910,171627788164969,171627788165986,171627788171314,171627788171393,265650,93825186940240,4375639744,7,2732,1151,3686
171627796525367,171627796537646,171627796548835,171627796549787,171627796555103,171627796555181,265650,93825186940240,4375639744,7,2732,1151,3687
171627804802661,171627804824736,171627804837096,171627804839949,171627804849379,171627804849478,265650,93825186940240,4375639744,7,2732,1151,3688
171627813105905,171627813122800,171627813134685,171627813136921,171627813144077,171627813144164,265650,93825186940240,4375639744,7,2732,1151,3689
