start,geometry,clip,blit,flush,end,hwnd,surface,thread,outcome,width,height,commit
172046400347715,172046400356853,172046400365114,172046400366187,172046400371741,172046400371808,265650,93825186940240,4375639744,7,2732,1151,15501
172046410852340,172046410861860,172046410870482,172046410871629,172046410878086,172046410878146,265650,93825186940240,4375639744,7,2732,1151,15502
172046420016215,172046420029134,172046420037514,172046420038875,172046420043413,172046420043477,265650,93825186940240,4375639744,7,2732,1151,15503
172046429729608,172046429738890,172046429747226,172046429748379,172046429754133,172046429754194,265650,93825186940240,4375639744,7,2732,1151,15504
172046438535577,172046438553547,172046438565160,172046438568708,172046438575220,172046438575307,265650,93825186940240,4375639744,7,2732,1151,15505
172046447634687,172046447644296,172046447653406,172046447655518,172046447661203,172046447661279,265650,93825186940240,4375639744,7,2732,1151,15506
172046456047426,172046456055924,172046456063815,172046456065097,172046456069566,172046456069626,265650,93825186940240,4375639744,7,2732,1151,15507
172046466313937,172046466322609,172046466330544,172046466331184,172046466333178,172046466333230,265650,93825186940240,4375639744,7,2732,1151,15508
172046474826969,172046474836719,172046474845410,172046474845970,172046474849261,172046474849318,265650,93825186940240,4375639744,7,2732,1151,15509
172046483150036,172046483159104,172046483167339,172046483168268,172046483172795,172046483172860,265650,93825186940240,4375639744,7,2732,1151,15510
172046491503766,172046491513190,172046491521967,172046491523197,172046491529796,172046491529864,265650,93825186940240,4375639744,7,2732,1151,15511
172046502635804,172046502654551,172046502666399,172046502668747,172046502673251,172046502673337,265650,93825186940240,4375639744,7,2732,1151,15512
172046512303735,172046512318399,172046512327614,172046512330017,172046512338320,172046512338374,265650,93825186940240,4375639744,7,2732,1151,15513
172046520609485,172046520618847,172046520627995,172046520630168,172046520635309,172046520635368,265650,93825186940240,4375639744,7,2732,1151,15514
172046528939894,172046528950018,172046528958800,172046528960097,172046528963036,172046528963103,265650,93825186940240,4375639744,7,2732,1151,15515
172046537902047,172046537912665,172046537922252,172046537923583,172046537927329,172046537927401,265650,93825186940240,4375639744,7,2732,1151,15516
172046546640224,172046546650544,172046546658762,172046546659943,172046546665120,172046546665189,265650,93825186940240,4375639744,7,2732,1151,15517
172046558058658,172046558067432,172046558075308,172046558076405,172046558081227,172046558081294,265650,93825186940240,4375639744,7,2732,1151,15518
172046566357280,172046566369172,172046566379970,172046566381219,172046566386692,172046566386782,265650,93825186940240,4375639744,7,2732,1151,15519
172046576161927,172046576172354,172046576181822,172046576182888,172046576185663,172046576185737,265650,93825186940240,4375639744,7,2732,1151,15520
172046584617048,172046584626191,172046584634783,172046584636502,172046584643476,172046584643542,265650,93825186940240,4375639744,7,2732,1151,15521
172046593656863,172046593666970,172046593676708,172046593678046,172046593685647,172046593685725,265650,93825186940240,4375639744,7,2732,1151,15522
172046603328671,172046603338869,172046603348347,172046603349641,172046603353389,172046603353460,265650,93825186940240,4375639744,7,2732,1151,15523
172046614330867,172046614348159,172046614359500,172046614362238,172046614366130,172046614366216,265650,93825186940240,4375639744,7,2732,1151,15524
172046623413883,172046623425066,172046623435470,172046623436951,172046623442012,172046623442202,265650,93825186940240,4375639744,7,2732,1151,15525
172046631792915,172046631805085,172046631816398,172046631819441,172046631830641,172046631830693,265650,93825186940240,4375639744,7,2732,1151,15526
172046641908234,172046641918996,172046641929436,172046641931535,172046641936391,172046641936489,265650,93825186940240,4375639744,7,2732,1151,15527
172046650329356,172046650345192,172046650357111,172046650358660,172046650362277,172046650362364,265650,93825186940240,4375639744,7,2732,1151,15528
172046658705890,172046658718347,172046658729146,172046658730295,172046658734279,172046658734369,265650,93825186940240,4375639744,7,2732,1151,15529
172046666899308,172046666908252,172046666916366,172046666917350,172046666920577,172046666920645,265650,93825186940240,4375639744,7,2732,1151,15530
172046676229642,172046676238467,172046676246753,172046676247960,172046676251827,172046676251893,265650,93825186940240,4375639744,7,2732,1151,15531
172046684631226,172046684639794,172046684647833,172046684648765,172046684652540,172046684652602,265650,93825186940240,4375639744,7,2732,1151,15532
172046693570447,172046693579109,172046693586895,172046693587520,172046693590316,172046693590374,265650,93825186940240,4375639744,7,2732,1151,15533
172046703206649,172046703215405,172046703223471,172046703224272,172046703228132,172046703228193,265650,93825186940240,4375639744,7,2732,1151,15534
172046714128170,172046714157788,172046714169566,172046714171385,172046714175372,172046714175449,265650,93825186940240,4375639744,7,2732,1151,15535
172046722364258,172046722376483,172046722387413,172046722390102,172046722393506,172046722393585,265650,93825186940240,4375639744,7,2732,1151,15536
172046731762056,172046731772685,172046731783235,172046731785573,172046731793512,172046731793584,265650,93825186940240,4375639744,7,2732,1151,15537
172046742585143,172046742596525,172046742607374,172046742609903,172046742613826,172046742613881,265650,93825186940240,4375639744,7,2732,1151,15538
172046751355836,172046751364928,172046751373592,172046751375217,172046751380146,172046751380215,265650,93825186940240,4375639744,7,2732,1151,15539
172046760288101,172046760302642,172046760314032,172046760316567,172046760320078,172046760320167,265650,93825186940240,4375639744,7,2732,1151,15540
172046768674661,172046768685070,172046768694806,172046768695936,172046768701281,172046768701351,265650,93825186940240,4375639744,7,2732,1151,15541
172046777622214,172046777631308,172046777639758,172046777640805,172046777643620,172046777643691,265650,93825186940240,4375639744,7,2732,1151,15542
172046787063853,172046787073386,172046787082411,172046787083206,172046787086946,172046787087018,265650,93825186940240,4375639744,7,2732,1151,15543
172046796343861,172046796352812,172046796360851,172046796361740,172046796366246,172046796366310,265650,93825186940240,4375639744,7,2732,1151,15544
172046805360573,172046805369422,172046805377598,172046805378510,172046805383326,172046805383480,265650,93825186940240,4375639744,7,2732,1151,15545
172046814287099,172046814296821,172046814305728,172046814306782,172046814310799,172046814310872,265650,93825186940240,4375639744,7,2732,1151,15546
172046823148635,172046823158483,172046823167675,172046823168779,172046823172557,172046823172633,265650,93825186940240,4375639744,7,2732,1151,15547
172046832691252,172046832700292,172046832708319,172046832709831,172046832714160,172046832714228,265650,93825186940240,4375639744,7,2732,1151,15548
172046842037491,172046842046168,172046842054177,172046842055192,172046842060842,172046842060906,265650,93825186940240,4375639744,7,2732,1151,15549
172046850880066,172046850889356,172046850897748,172046850898998,172046850903365,172046850903423,265650,93825186940240,4375639744,7,2732,1151,15550
172046860489741,172046860498827,172046860507218,172046860509162,172046860516497,172046860516567,265650,93825186940240,4375639744,7,2732,1151,15551
172046869651351,172046869661287,172046869670498,172046869671584,172046869678124,172046869678203,265650,93825186940240,4375639744,7,2732,1151,15552
172046878034383,172046878044448,172046878053653,172046878054669,172046878057194,172046878057269,265650,93825186940240,4375639744,7,2732,1151,15553
172046887278790,172046887288872,172046887298085,172046887299165,172046887303396,172046887303453,265650,93825186940240,4375639744,7,2732,1151,15554
172046896140443,172046896151081,172046896159684,172046896160756,172046896163852,172046896163914,265650,93825186940240,4375639744,7,2732,1151,15555
172046905250371,172046905260290,172046905269477,172046905270579,172046905273849,172046905273920,265650,93825186940240,4375639744,7,2732,1151,15556
172046914431409,172046914442356,172046914452743,172046914453938,172046914457957,172046914458027,265650,93825186940240,4375639744,7,2732,1151,15557
172046923436905,172046923460187,172046923472013,172046923474624,172046923479336,172046923479410,265650,93825186940240,4375639744,7,2732,1151,15558
172046932392212,172046932403506,172046932414015,172046932416138,172046932422680,172046932422734,265650,93825186940240,4375639744,7,2732,1151,15559
172046941564310,172046941575695,172046941586527,172046941588757,172046941597209,172046941597302,265650,93825186940240,4375639744,7,2732,1151,15560
172046950830240,172046950841117,172046950851620,172046950853386,172046950860397,172046950860452,265650,93825186940240,4375639744,7,2732,1151,15561
172046960135229,172046960170313,172046960181587,172046960183304,172046960187965,172046960188046,265650,93825186940240,4375639744,7,2732,1151,15562
172046969604391,172046969614012,172046969622788,172046969623665,172046969628168,172046969628238,265650,93825186940240,4375639744,7,2732,1151,15563
172046979391068,172046979403440,172046979415034,172046979418030,172046979422990,172046979423081,265650,93825186940240,4375639744,7,2732,1151,15564
172046988004361,172046988016584,172046988027522,172046988030510,172046988039107,172046988039192,265650,93825186940240,4375639744,7,2732,1151,15565
172046998115012,172046998126251,172046998136737,172046998138549,172046998146692,172046998146745,265650,93825186940240,4375639744,7,2732,1151,15566
172047007301675,172047007312931,172047007324146,172047007326934,172047007336608,172047007336689,265650,93825186940240,4375639744,7,2732,1151,15567
172047015678467,172047015689116,172047015699890,172047015702178,172047015710150,172047015710238,265650,93825186940240,4375639744,7,2732,1151,15568
172047024429013,172047024439466,172047024450100,172047024451958,172047024459281,172047024459330,265650,93825186940240,4375639744,7,2732,1151,15569
