start,geometry,clip,blit,flush,end,hwnd,surface,thread,outcome,width,height,commit
172068743308485,172068743320672,172068743331813,172068743334102,172068743337902,172068743337973,265650,93825186940240,4375639744,7,2732,1151,17722
172068752137785,172068752148561,172068752159057,172068752161036,172068752164288,172068752164358,265650,93825186940240,4375639744,7,2732,1151,17723
172068761491561,172068761502612,172068761512999,172068761514849,172068761518831,172068761518889,265650,93825186940240,4375639744,7,2732,1151,17724
172068769881183,172068769892460,172068769903068,172068769905252,172068769911455,172068769911539,265650,93825186940240,4375639744,7,2732,1151,17725
172068778460728,172068778471499,172068778482170,172068778484425,172068778490599,172068778490675,265650,93825186940240,4375639744,7,2732,1151,17726
172068787910906,172068787921552,172068787931918,172068787933877,172068787939469,172068787939533,265650,93825186940240,4375639744,7,2732,1151,17727
172068796755849,172068796766426,172068796776923,172068796779041,172068796784778,172068796784834,265650,93825186940240,4375639744,7,2732,1151,17728
172068805901265,172068805911663,172068805922008,172068805923883,172068805930170,172068805930233,265650,93825186940240,4375639744,7,2732,1151,17729
172068815142098,172068815153329,172068815164227,172068815166278,172068815173359,172068815173438,265650,93825186940240,4375639744,7,2732,1151,17730
172068823502335,172068823513295,172068823524862,172068823527755,172068823535843,172068823535917,265650,93825186940240,4375639744,7,2732,1151,17731
172068833332467,172068833343731,172068833354538,172068833356478,172068833361819,172068833361876,265650,93825186940240,4375639744,7,2732,1151,17732
172068842497563,172068842508063,172068842518383,172068842520511,172068842526585,172068842526651,265650,93825186940240,4375639744,7,2732,1151,17733
172068851505478,172068851519179,172068851529752,172068851532321,172068851539379,172068851539438,265650,93825186940240,4375639744,7,2732,1151,17734
172068860387069,172068860398041,172068860409086,172068860411330,172068860417679,172068860417757,265650,93825186940240,4375639744,7,2732,1151,17735
172068869167806,172068869179070,172068869189162,172068869190929,172068869196594,172068869196650,265650,93825186940240,4375639744,7,2732,1151,17736
172068879609079,172068879620579,172068879631219,172068879633044,172068879636668,172068879636721,265650,93825186940240,4375639744,7,2732,1151,17737
172068889034298,172068889045412,172068889055969,172068889057617,172068889062074,172068889062128,265650,93825186940240,4375639744,7,2732,1151,17738
