start,geometry,clip,blit,flush,end,hwnd,surface,thread,outcome,width,height,commit
171690475239467,171690475252273,171690475263642,171690475265007,171690475271245,171690475271343,265650,93825186940240,4375639744,7,2732,1151,7142
171690483643204,171690483674748,171690483685896,171690483687016,171690483691513,171690483691609,265650,93825186940240,4375639744,7,2732,1151,7143
171690491870348,171690491884214,171690491895940,171690491897234,171690491903654,171690491903729,265650,93825186940240,4375639744,7,2732,1151,7144
171690500201211,171690500214109,171690500225031,171690500225993,171690500231565,171690500231641,265650,93825186940240,4375639744,7,2732,1151,7145
171690508635973,171690508648069,171690508658855,171690508659827,171690508666130,171690508666205,265650,93825186940240,4375639744,7,2732,1151,7146
171690517035353,171690517092942,171690517104338,171690517105472,171690517109872,171690517110037,265650,93825186940240,4375639744,7,2732,1151,7147
171690525302102,171690525315757,171690525327047,171690525328436,171690525335170,171690525335252,265650,93825186940240,4375639744,7,2732,1151,7148
171690533711631,171690533771056,171690533782825,171690533784213,171690533791974,171690533792072,265650,93825186940240,4375639744,7,2732,1151,7149
171690541894442,171690541903967,171690541911826,171690541912554,171690541917590,171690541917657,265650,93825186940240,4375639744,7,2732,1151,7150
171690550229603,171690550239525,171690550247459,171690550248300,171690550254500,171690550254575,265650,93825186940240,4375639744,7,2732,1151,7151
171690558564080,171690558573607,171690558581369,171690558582308,171690558588100,171690558588165,265650,93825186940240,4375639744,7,2732,1151,7152
171690566919855,171690566937005,171690566945433,171690566946179,171690566950301,171690566950357,265650,93825186940240,4375639744,7,2732,1151,7153
171690575221509,171690575234093,171690575263560,171690575264931,171690575268936,171690575269006,265650,93825186940240,4375639744,7,2732,1151,7154
171690583677761,171690583690018,171690583701033,171690583702648,171690583706574,171690583706660,265650,93825186940240,4375639744,7,2732,1151,7155
171690591936592,171690591949040,171690591987139,171690591988768,171690591994758,171690591994846,265650,93825186940240,4375639744,7,2732,1151,7156
171690600261189,171690600273191,171690600284116,171690600285419,171690600289935,171690600290011,265650,93825186940240,4375639744,7,2732,1151,7157
171690608615822,171690608627633,171690608640480,171690608641390,171690608645507,171690608645583,265650,93825186940240,4375639744,7,2732,1151,7158
171690616961072,171690617028802,171690617052708,171690617053510,171690617057826,171690617057901,265650,93825186940240,4375639744,7,2732,1151,7159
171690625208381,171690625230939,171690625250851,171690625252736,171690625259858,171690625259930,265650,93825186940240,4375639744,7,2732,1151,7160
171690633688172,171690633732597,171690633743170,171690633743925,171690633748621,171690633748692,265650,93825186940240,4375639744,7,2732,1151,7161
171690641957927,171690641969839,171690641980558,171690641981208,171690641985310,171690641985386,265650,93825186940240,4375639744,7,2732,1151,7162
171690650203685,171690650216412,171690650240697,171690650241667,171690650247261,171690650247337,265650,93825186940240,4375639744,7,2732,1151,7163
171690658670617,171690658696665,171690658707503,171690658708357,171690658713035,171690658713111,265650,93825186940240,4375639744,7,2732,1151,7164
171690666879651,171690666905193,171690666935960,171690666937367,171690666941630,171690666941696,265650,93825186940240,4375639744,7,2732,1151,7165
171690675214294,171690675229215,171690675240755,171690675242359,171690675247827,171690675247919,265650,93825186940240,4375639744,7,2732,1151,7166
171690683620108,171690683633255,171690683644642,171690683646454,171690683653193,171690683653282,265650,93825186940240,4375639744,7,2732,1151,7167
171690692018702,171690692032602,171690692043852,171690692045155,171690692051534,171690692051636,265650,93825186940240,4375639744,7,2732,1151,7168
171690700263583,171690700277108,171690700288090,171690700289009,171690700296177,171690700296258,265650,93825186940240,4375639744,7,2732,1151,7169
