start,geometry,clip,blit,flush,end,hwnd,surface,thread,outcome,width,height,commit
171905498077455,171905498089649,171905498101801,171905498102963,171905498107888,171905498107978,265650,93825186940240,4375639744,7,2732,1151,14300
171905506407645,171905506465310,171905506476223,171905506477289,171905506480675,171905506480758,265650,93825186940240,4375639744,7,2732,1151,14301
171905514759206,171905514773751,171905514785219,171905514786641,171905514792363,171905514792438,265650,93825186940240,4375639744,7,2732,1151,14302
171905523179126,171905523192520,171905523203713,171905523205145,171905523211919,171905523212006,265650,93825186940240,4375639744,7,2732,1151,14303
171905531322776,171905531335622,171905531346406,171905531347527,171905531353742,171905531353821,265650,93825186940240,4375639744,7,2732,1151,14304
171905539694059,171905539717665,171905539729683,171905539732798,171905539742342,171905539742431,265650,93825186940240,4375639744,7,2732,1151,14305
171905548064253,171905548079498,171905548091254,171905548094317,171905548104061,171905548104153,265650,93825186940240,4375639744,7,2732,1151,14306
171905556380855,171905556402433,171905556414056,171905556417025,171905556427742,171905556427836,265650,93825186940240,4375639744,7,2732,1151,14307
171905564706595,171905564727491,171905564738672,171905564741598,171905564753535,171905564753626,265650,93825186940240,4375639744,7,2732,1151,14308
171905573096351,171905573131456,171905573147131,171905573152081,171905573167303,171905573167399,265650,93825186940240,4375639744,7,2732,1151,14309
171905581370469,171905581392439,171905581404264,171905581406923,171905581419340,171905581419425,265650,93825186940240,4375639744,7,2732,1151,14310
171905589742723,171905589784100,171905589796789,171905589799421,171905589812017,171905589812120,265650,93825186940240,4375639744,7,2732,1151,14311
171905598135318,171905598156353,171905598168117,171905598170727,171905598184547,171905598184638,265650,93825186940240,4375639744,7,2732,1151,14312
171905617120233,171905617141050,171905617152569,171905617155165,171905617164246,171905617164317,265650,93825186940240,4375639744,7,2732,1151,14313
171905625363317,171905625382614,171905625394357,171905625396979,171905625409541,171905625409630,265650,93825186940240,4375639744,7,2732,1151,14314
171905633738791,171905633756473,171905633769136,171905633771250,171905633777261,171905633777345,265650,93825186940240,4375639744,7,2732,1151,14315
171905642168892,171905642189369,171905642200784,171905642202126,171905642207903,171905642207990,265650,93825186940240,4375639744,7,2732,1151,14316
171905650370719,171905650383937,171905650395081,171905650396157,171905650401393,171905650401491,265650,93825186940240,4375639744,7,2732,1151,14317
171905658807195,171905658875258,171905658886254,171905658887209,171905658892232,171905658892321,265650,93825186940240,4375639744,7,2732,1151,14318
171905667084102,171905667093565,171905667101532,171905667102481,171905667107927,171905667107990,265650,93825186940240,4375639744,7,2732,1151,14319
171905675380667,171905675394626,171905675405679,171905675406675,171905675410869,171905675410952,265650,93825186940240,4375639744,7,2732,1151,14320
171905683757990,171905683770131,171905683780960,171905683782060,171905683786918,171905683786986,265650,93825186940240,4375639744,7,2732,1151,14321
171905692094149,171905692173460,171905692183993,171905692185120,171905692189838,171905692189914,265650,93825186940240,4375639744,7,2732,1151,14322
171905700358271,171905700368204,171905700376168,171905700377070,171905700380702,171905700380757,265650,93825186940240,4375639744,7,2732,1151,14323
171905708712651,171905708724720,171905708735603,171905708736657,171905708741632,171905708741707,265650,93825186940240,4375639744,7,2732,1151,14324
171905717085844,171905717097476,171905717108233,171905717109073,171905717113045,171905717113120,265650,93825186940240,4375639744,7,2732,1151,14325
171905725391976,171905725495345,171905725543120,171905725543925,171905725547835,171905725547912,265650,93825186940240,4375639744,7,2732,1151,14326
171905733668671,171905733678308,171905733686275,171905733687065,171905733692141,171905733692196,265650,93825186940240,4375639744,7,2732,1151,14327
171905742149457,171905742194432,171905742205218,171905742206259,171905742210697,171905742210777,265650,93825186940240,4375639744,7,2732,1151,14328
171905750394969,171905750488380,171905750543186,171905750543985,171905750547837,171905750547902,265650,93825186940240,4375639744,7,2732,1151,14329
171905758717047,171905758737293,171905758749139,171905758751985,171905758758385,171905758758475,265650,93825186940240,4375639744,7,2732,1151,14330
171905767027305,171905767045510,171905767056790,171905767058793,171905767067796,171905767067875,265650,93825186940240,4375639744,7,2732,1151,14331
171905775425097,171905775470033,171905775481445,171905775482593,171905775487647,171905775487724,265650,93825186940240,4375639744,7,2732,1151,14332
171905783827040,171905783840018,171905783848699,171905783850054,171905783858330,171905783858396,265650,93825186940240,4375639744,7,2732,1151,14333
171905792155359,171905792169460,171905792180848,171905792182136,171905792189350,171905792189446,265650,93825186940240,4375639744,7,2732,1151,14334
171905800344759,171905800356170,171905800364683,171905800365906,171905800370768,171905800370825,265650,93825186940240,4375639744,7,2732,1151,14335
171905808834463,171905808848015,171905808859057,171905808860334,171905808867657,171905808867733,265650,93825186940240,4375639744,7,2732,1151,14336
171905817173827,171905817206296,171905817217315,171905817218469,171905817224587,171905817224665,265650,93825186940240,4375639744,7,2732,1151,14337
171905825347671,171905825360430,171905825371796,171905825372905,171905825379792,171905825379867,265650,93825186940240,4375639744,7,2732,1151,14338
171905833760087,171905833774586,171905833785881,171905833787114,171905833792300,171905833792391,265650,93825186940240,4375639744,7,2732,1151,14339
171905842040719,171905842056527,171905842068552,171905842071935,171905842077020,171905842077112,265650,93825186940240,4375639744,7,2732,1151,14340
171905850395725,171905850418037,171905850430470,171905850433679,171905850439602,171905850439693,265650,93825186940240,4375639744,7,2732,1151,14341
171905858715001,171905858730518,171905858740954,171905858743106,171905858749335,171905858749394,265650,93825186940240,4375639744,7,2732,1151,14342
171905867072141,171905867089185,171905867099587,171905867101424,171905867111213,171905867111292,265650,93825186940240,4375639744,7,2732,1151,14343
171905875430343,171905875451116,171905875462112,171905875464231,171905875473004,171905875473061,265650,93825186940240,4375639744,7,2732,1151,14344
171905883691357,171905883708483,171905883719508,171905883721749,171905883730777,171905883730858,265650,93825186940240,4375639744,7,2732,1151,14345
171905892021522,171905892037395,171905892048085,171905892049893,171905892060554,171905892060609,265650,93825186940240,4375639744,7,2732,1151,14346
171905900352877,171905900370396,171905900382073,171905900383916,171905900391794,171905900391844,265650,93825186940240,4375639744,7,2732,1151,14347
171905908678863,171905908694822,171905908706112,171905908708590,171905908713332,171905908713383,265650,93825186940240,4375639744,7,2732,1151,14348
171905917079943,171905917097781,171905917109051,171905917111288,171905917118504,171905917118591,265650,93825186940240,4375639744,7,2732,1151,14349
171905925360108,171905925375215,171905925385952,171905925387931,171905925392222,171905925392283,265650,93825186940240,4375639744,7,2732,1151,14350
171905933811561,171905933852558,171905933864801,171905933866410,171905933872771,171905933872859,265650,93825186940240,4375639744,7,2732,1151,14351
171905942034072,171905942044379,171905942053038,171905942053956,171905942058762,171905942058825,265650,93825186940240,4375639744,7,2732,1151,14352
