start,geometry,clip,blit,flush,end,hwnd,surface,thread,outcome,width,height,commit
171616396810340,171616396824844,171616396836330,171616396839585,171616396845465,171616396845537,265650,93825186940240,4375639744,7,2732,1151,2496
171616405232127,171616405253774,171616405265924,171616405268929,171616405277225,171616405277315,265650,93825186940240,4375639744,7,2732,1151,2497
171616413531997,171616413543583,171616413555340,171616413558512,171616413568940,171616413569032,265650,93825186940240,4375639744,7,2732,1151,2498
171616421830617,171616421842313,171616421854013,171616421857323,171616421867366,171616421867432,265650,93825186940240,4375639744,7,2732,1151,2499
171616430122205,171616430133466,171616430144472,171616430146309,171616430152552,171616430152614,265650,93825186940240,4375639744,7,2732,1151,2500
171616438471254,171616438482292,171616438492758,171616438494862,171616438501784,171616438501855,265650,93825186940240,4375639744,7,2732,1151,2501
171616448509675,171616448520692,171616448531650,171616448534583,171616448542730,171616448542816,265650,93825186940240,4375639744,7,2732,1151,2502
171616457509342,171616457520473,171616457531730,171616457533664,171616457540157,171616457540230,265650,93825186940240,4375639744,7,2732,1151,2503
171616467140549,171616467151676,171616467162265,171616467164267,171616467170759,171616467170837,265650,93825186940240,4375639744,7,2732,1151,2504
171616475484540,171616475495814,171616475507380,171616475509496,171616475517041,171616475517104,265650,93825186940240,4375639744,7,2732,1151,2505
171616483840495,171616483851255,171616483861601,171616483863459,171616483870616,171616483870686,265650,93825186940240,4375639744,7,2732,1151,2506
171616493522742,171616493533724,171616493544160,171616493545882,171616493551711,171616493551777,265650,93825186940240,4375639744,7,2732,1151,2507
171616501838060,171616501852127,171616501863410,171616501865521,171616501872300,171616501872362,265650,93825186940240,4375639744,7,2732,1151,2508
171616510164306,171616510175978,171616510187050,171616510188782,171616510193673,171616510193735,265650,93825186940240,4375639744,7,2732,1151,2509
171616518500610,171616518511655,171616518522475,171616518524519,171616518530786,171616518530855,265650,93825186940240,4375639744,7,2732,1151,2510
171616526826344,171616526837920,171616526848242,171616526849935,171616526854581,171616526854642,265650,93825186940240,4375639744,7,2732,1151,2511
171616535168709,171616535181410,171616535192330,171616535194121,171616535199685,171616535199755,265650,93825186940240,4375639744,7,2732,1151,2512
171616543516916,171616543529318,171616543540723,171616543543944,171616543552048,171616543552108,265650,93825186940240,4375639744,7,2732,1151,2513
171616551863418,171616551882415,171616551895807,171616551899171,171616551903743,171616551903844,265650,93825186940240,4375639744,7,2732,1151,2514
171616560167224,171616560178615,171616560189619,171616560191155,171616560197255,171616560197327,265650,93825186940240,4375639744,7,2732,1151,2515
171616568738653,171616568754607,171616568766709,171616568768648,171616568771834,171616568771920,265650,93825186940240,4375639744,7,2732,1151,2516
171616576920990,171616576930950,171616576939540,171616576940423,171616576944701,171616576944773,265650,93825186940240,4375639744,7,2732,1151,2517
171616585241648,171616585254121,171616585265088,171616585266299,171616585283090,171616585283185,265650,93825186940240,4375639744,7,2732,1151,2518
171616593649955,171616593662129,171616593673154,171616593674323,171616593679958,171616593680048,265650,93825186940240,4375639744,7,2732,1151,2519
171616601976357,171616601988685,171616601999574,171616602004191,171616602009831,171616602009928,265650,93825186940240,4375639744,7,2732,1151,2520
171616610283830,171616610348414,171616610359487,171616610360604,171616610365216,171616610365289,265650,93825186940240,4375639744,7,2732,1151,2521
171616618656313,171616618673738,171616618684901,171616618686108,171616618691902,171616618691979,265650,93825186940240,4375639744,7,2732,1151,2522
171616629370380,171616629379810,171616629388507,171616629389513,171616629393515,171616629393593,265650,93825186940240,4375639744,7,2732,1151,2523
171616638235801,171616638245763,171616638254757,171616638256082,171616638260580,171616638260656,265650,93825186940240,4375639744,7,2732,1151,2524
171616646841572,171616646851026,171616646859256,171616646860252,171616646864752,171616646864813,265650,93825186940240,4375639744,7,2732,1151,2525
171616655843477,171616655853293,171616655862202,171616655863365,171616655869305,171616655869374,265650,93825186940240,4375639744,7,2732,1151,2526
171616666584044,171616666600638,171616666611510,171616666613900,171616666616741,171616666616801,265650,93825186940240,4375639744,7,2732,1151,2527
171616675518084,171616675529611,171616675540214,171616675542328,171616675549493,171616675549550,265650,93825186940240,4375639744,7,2732,1151,2528
171616685301159,171616685312233,171616685322657,171616685324536,171616685330701,171616685330764,265650,93825186940240,4375639744,7,2732,1151,2529
171616693648763,171616693659904,171616693669866,171616693671253,171616693677118,171616693677188,265650,93825186940240,4375639744,7,2732,1151,2530
171616702694490,171616702706622,171616702716823,171616702718354,171616702721000,171616702721068,265650,93825186940240,4375639744,7,2732,1151,2531
171616710919777,171616710936061,171616710947178,171616710949776,171616710952722,171616710952800,265650,93825186940240,4375639744,7,2732,1151,2532
171616719273525,171616719290721,171616719302039,171616719304396,171616719311830,171616719311890,265650,93825186940240,4375639744,7,2732,1151,2533
171616727649060,171616727659840,171616727670428,171616727672490,171616727676575,171616727676642,265650,93825186940240,4375639744,7,2732,1151,2534
171616735934199,171616735950642,171616735967554,171616735971648,171616735977213,171616735977276,265650,93825186940240,4375639744,7,2732,1151,2535
171616744252825,171616744266365,171616744277559,171616744279896,171616744282932,171616744283009,265650,93825186940240,4375639744,7,2732,1151,2536
171616752583919,171616752603684,171616752614511,171616752616288,171616752619835,171616752619898,265650,93825186940240,4375639744,7,2732,1151,2537
171616761017179,171616761030370,171616761040489,171616761042504,171616761050417,171616761050486,265650,93825186940240,4375639744,7,2732,1151,2538
171616769263136,171616769276240,171616769287296,171616769288814,171616769294901,171616769294982,265650,93825186940240,4375639744,7,2732,1151,2539
171616777613140,171616777622652,171616777631385,171616777632159,171616777637178,171616777637232,265650,93825186940240,4375639744,7,2732,1151,2540
171616786052918,171616786064894,171616786075460,171616786076355,171616786082183,171616786082255,265650,93825186940240,4375639744,7,2732,1151,2541
171616794260237,171616794272127,171616794282561,171616794283477,171616794289362,171616794289433,265650,93825186940240,4375639744,7,2732,1151,2542
171616802658415,171616802673528,171616802685306,171616802687615,171616802693161,171616802693243,265650,93825186940240,4375639744,7,2732,1151,2543
171616812790989,171616812828861,171616812837165,171616812838194,171616812840355,171616812840416,265650,93825186940240,4375639744,7,2732,1151,2544
171616821144633,171616821153701,171616821161697,171616821162494,171616821167319,171616821167372,265650,93825186940240,4375639744,7,2732,1151,2545
171616831104208,171616831113080,171616831121185,171616831122114,171616831126309,171616831126362,265650,93825186940240,4375639744,7,2732,1151,2546
171616839936451,171616839945967,171616839954722,171616839955459,171616839960147,171616839960205,265650,93825186940240,4375639744,7,2732,1151,2547
171616850885337,171616850893525,171616850901111,171616850902452,171616850907692,171616850907744,265650,93825186940240,4375639744,7,2732,1151,2548
171616860498965,171616860507884,171616860516069,171616860516855,171616860521573,171616860521621,265650,93825186940240,4375639744,7,2732,1151,2549
171616869684113,171616869693842,171616869702794,171616869703532,171616869707527,171616869707580,265650,93825186940240,4375639744,7,2732,1151,2550
171616879476631,171616879526679,171616879539544,171616879541527,171616879547549,171616879547641,265650,93825186940240,4375639744,7,2732,1151,2551
171616888974484,171616888991414,171616889008291,171616889011129,171616889014837,171616889014929,265650,93825186940240,4375639744,7,2732,1151,2552
171616899279880,171616899291387,171616899302201,171616899303954,171616899307446,171616899307529,265650,93825186940240,4375639744,7,2732,1151,2553
171616907662113,171616907673584,171616907685140,171616907687598,171616907691051,171616907691105,265650,93825186940240,4375639744,7,2732,1151,2554
171616916209115,171616916223002,171616916235729,171616916237447,171616916244359,171616916244447,265650,93825186940240,4375639744,7,2732,1151,2555
171616924591573,171616924600571,171616924609023,171616924610290,171616924616179,171616924616243,265650,93825186940240,4375639744,7,2732,1151,2556
171616932952372,171616932961155,171616932968807,171616932969770,171616932975498,171616932975553,265650,93825186940240,4375639744,7,2732,1151,2557
171616941287813,171616941300105,171616941311198,171616941312450,171616941318325,171616941318414,265650,93825186940240,4375639744,7,2732,1151,2558
171616953064953,171616953073787,171616953081814,171616953082650,171616953087240,171616953087300,265650,93825186940240,4375639744,7,2732,1151,2559
171616961361044,171616961370530,171616961400856,171616961408495,171616961436099,171616961436798,265650,93825186940240,4375639744,7,2732,1151,2560
171616969735728,171616969748480,171616969759466,171616969760434,171616969765668,171616969765754,265650,93825186940240,4375639744,7,2732,1151,2561
171616978661772,171616978670128,171616978678215,171616978678900,171616978682906,171616978682975,265650,93825186940240,4375639744,7,2732,1151,2562
171616987049780,171616987062492,171616987073682,171616987075508,171616987109572,171616987109675,265650,93825186940240,4375639744,7,2732,1151,2563
171616995258086,171616995267123,171616995275672,171616995276784,171616995282710,171616995282772,265650,93825186940240,4375639744,7,2732,1151,2564
171617005603841,171617005612343,171617005620221,171617005621238,171617005626607,171617005626667,265650,93825186940240,4375639744,7,2732,1151,2565
171617028346244,171617028358615,171617028368488,171617028370545,171617028377512,171617028377583,265650,93825186940240,4375639744,7,2732,1151,2566
