start,geometry,clip,blit,flush,end,hwnd,surface,thread,outcome,width,height,commit
171679302417069,171679302434070,171679302446345,171679302449426,171679302461121,171679302461165,265650,93825186940240,4375639744,7,2732,1151,5930
171679310726230,171679310740020,171679310750883,171679310752769,171679310759268,171679310759328,265650,93825186940240,4375639744,7,2732,1151,5931
171679319049965,171679319062562,171679319073660,171679319075140,171679319079856,171679319079916,265650,93825186940240,4375639744,7,2732,1151,5932
171679327453511,171679327468372,171679327477545,171679327479241,171679327486329,171679327486394,265650,93825186940240,4375639744,7,2732,1151,5933
171679335726784,171679335735767,171679335744182,171679335745070,171679335749894,171679335749961,265650,93825186940240,4375639744,7,2732,1151,5934
171679344114402,171679344126971,171679344153261,171679344154267,171679344159958,171679344160050,265650,93825186940240,4375639744,7,2732,1151,5935
171679352395302,171679352405244,171679352413728,171679352414585,171679352418673,171679352418733,265650,93825186940240,4375639744,7,2732,1151,5936
171679360770706,171679360780109,171679360788275,171679360789033,171679360794080,171679360794138,265650,93825186940240,4375639744,7,2732,1151,5937
171679369189192,171679369201597,171679369212978,171679369213959,171679369220176,171679369220252,265650,93825186940240,4375639744,7,2732,1151,5938
171679377419733,171679377428857,171679377436986,171679377437580,171679377442408,171679377442470,265650,93825186940240,4375639744,7,2732,1151,5939
171679385860979,171679385879599,171679385890976,171679385893493,171679385900924,171679385901010,265650,93825186940240,4375639744,7,2732,1151,5940
171679394134425,171679394151014,171679394162957,171679394165577,171679394174650,171679394174763,265650,93825186940240,4375639744,7,2732,1151,5941
171679402451184,171679402658357,171679402673127,171679402675285,171679402681442,171679402681558,265650,93825186940240,4375639744,7,2732,1151,5942
171679410918622,171679410937223,171679410997380,171679410999890,171679411011194,171679411011282,265650,93825186940240,4375639744,7,2732,1151,5943
171679419116532,171679419130913,171679419141796,171679419143203,171679419150558,171679419150627,265650,93825186940240,4375639744,7,2732,1151,5944
171679427468441,171679427479561,171679427488269,171679427489420,171679427495849,171679427495919,265650,93825186940240,4375639744,7,2732,1151,5945
171679435728959,171679435738001,171679435745907,171679435746612,171679435752650,171679435752708,265650,93825186940240,4375639744,7,2732,1151,5946
171679444179660,171679444233356,171679444244449,171679444245414,171679444251673,171679444251753,265650,93825186940240,4375639744,7,2732,1151,5947
171679452519455,171679452586321,171679452597138,171679452598069,171679452606066,171679452606141,265650,93825186940240,4375639744,7,2732,1151,5948
171679460787789,171679460802257,171679460813336,171679460814751,171679460820987,171679460821085,265650,93825186940240,4375639744,7,2732,1151,5949
171679469181824,171679469194751,171679469207975,171679469209003,171679469213060,171679469213147,265650,93825186940240,4375639744,7,2732,1151,5950
171679477436621,171679477448627,171679477457584,171679477458788,171679477465656,171679477465736,265650,93825186940240,4375639744,7,2732,1151,5951
171679485809890,171679485823393,171679485834964,171679485836201,171679485842037,171679485842245,265650,93825186940240,4375639744,7,2732,1151,5952
171679494213269,171679494259861,171679494271279,171679494272702,171679494279469,171679494279558,265650,93825186940240,4375639744,7,2732,1151,5953
