start,geometry,clip,blit,flush,end,hwnd,surface,thread,outcome,width,height,commit
170901032420283,170901032430604,170901032441143,170901032443072,170901032451089,170901032451151,265650,93825812243696,4375639744,7,2732,1151,2481
170901041919963,170901041930885,170901041941518,170901041943354,170901041949094,170901041949161,265650,93825812243696,4375639744,7,2732,1151,2482
170901050288050,170901050307605,170901050320026,170901050321652,170901050328253,170901050328344,265650,93825812243696,4375639744,7,2732,1151,2483
170901061632290,170901061648264,170901061659405,170901061662459,170901061667456,170901061667556,265650,93825812243696,4375639744,7,2732,1151,2484
170901071429179,170901071439832,170901071450513,170901071452609,170901071457738,170901071457803,265650,93825812243696,4375639744,7,2732,1151,2485
170901081038333,170901081050091,170901081060793,170901081062643,170901081070130,170901081070209,265650,93825812243696,4375639744,7,2732,1151,2486
170901090169395,170901090179989,170901090191212,170901090193130,170901090198180,170901090198246,265650,93825812243696,4375639744,7,2732,1151,2487
170901100010218,170901100020914,170901100031477,170901100033353,170901100036599,170901100036665,265650,93825812243696,4375639744,7,2732,1151,2488
170901109400515,170901109411838,170901109422743,170901109424551,170901109429139,170901109429218,265650,93825812243696,4375639744,7,2732,1151,2489
170901119347081,170901119357706,170901119367976,170901119369714,170901119373990,170901119374077,265650,93825812243696,4375639744,7,2732,1151,2490
170901128947542,170901128964848,170901128976945,170901128978865,170901128983545,170901128983634,265650,93825812243696,4375639744,7,2732,1151,2491
170901138369398,170901138378649,170901138387689,170901138388984,170901138393866,170901138393935,265650,93825812243696,4375639744,7,2732,1151,2492
170901147236240,170901147246284,170901147255374,170901147256309,170901147261086,170901147261163,265650,93825812243696,4375639744,7,2732,1151,2493
170901156420685,170901156429594,170901156437787,170901156438854,170901156443520,170901156443584,265650,93825812243696,4375639744,7,2732,1151,2494
170901167484130,170901167495551,170901167507014,170901167509486,170901167515326,170901167515420,265650,93825812243696,4375639744,7,2732,1151,2495
170901177586402,170901177597410,170901177608213,170901177609850,170901177613569,170901177613658,265650,93825812243696,4375639744,7,2732,1151,2496
170901187183642,170901187194623,170901187205348,170901187207384,170901187211312,170901187211396,265650,93825812243696,4375639744,7,2732,1151,2497
170901196806875,170901196817726,170901196828595,170901196830623,170901196834204,170901196834274,265650,93825812243696,4375639744,7,2732,1151,2498
170901216947422,170901216959292,170901216969990,170901216973046,170901216976848,170901216976923,265650,93825812243696,4375639744,7,2732,1151,2499
170901225276095,170901225291789,170901225303612,170901225306216,170901225311626,170901225311671,265650,93825812243696,4375639744,7,2732,1151,2500
170901233608250,170901233631429,170901233644032,170901233645992,170901233651973,170901233652033,265650,93825812243696,4375639744,7,2732,1151,2501
170901241966436,170901241978516,170901241989896,170901241992744,170901241997221,170901241997286,265650,93825812243696,4375639744,7,2732,1151,2502
170901250261821,170901250273619,170901250285628,170901250287781,170901250294050,170901250294126,265650,93825812243696,4375639744,7,2732,1151,2503
170901258593080,170901258603934,170901258614524,170901258616409,170901258621478,170901258621542,265650,93825812243696,4375639744,7,2732,1151,2504
170901266988601,170901267006867,170901267019548,170901267022243,170901267035370,170901267035426,265650,93825812243696,4375639744,7,2732,1151,2505
170901275269324,170901275279873,170901275290608,170901275292532,170901275299813,170901275299888,265650,93825812243696,4375639744,7,2732,1151,2506
170901283607113,170901283617879,170901283629428,170901283631881,170901283641925,170901283641981,265650,93825812243696,4375639744,7,2732,1151,2507
170901292390214,170901292400777,170901292411006,170901292412763,170901292419415,170901292419478,265650,93825812243696,4375639744,7,2732,1151,2508
170901302366608,170901302377256,170901302387608,170901302389167,170901302396961,170901302397015,265650,93825812243696,4375639744,7,2732,1151,2509
