start,geometry,clip,blit,flush,end,hwnd,surface,thread,outcome,width,height,commit
170873653777179,170873653788651,170873653799542,170873653801873,170873653810393,170873653810484,265650,93825812243696,4375639744,7,2732,1151,1373
170873664758045,170873664768733,170873664779257,170873664781088,170873664786260,170873664786330,265650,93825812243696,4375639744,7,2732,1151,1374
170873674125463,170873674136062,170873674146726,170873674148381,170873674156031,170873674156104,265650,93825812243696,4375639744,7,2732,1151,1375
170873683760339,170873683771229,170873683781596,170873683783613,170873683788978,170873683789051,265650,93825812243696,4375639744,7,2732,1151,1376
170873693320504,170873693331043,170873693341821,170873693343769,170873693348429,170873693348507,265650,93825812243696,4375639744,7,2732,1151,1377
170873702646032,170873702657716,170873702668756,170873702671577,170873702678548,170873702678635,265650,93825812243696,4375639744,7,2732,1151,1378
170873713155215,170873713166126,170873713176991,170873713179329,170873713183938,170873713184011,265650,93825812243696,4375639744,7,2732,1151,1379
170873722263668,170873722274491,170873722284997,170873722287073,170873722290913,170873722290988,265650,93825812243696,4375639744,7,2732,1151,1380
170873732166062,170873732177067,170873732187792,170873732189732,170873732194534,170873732194589,265650,93825812243696,4375639744,7,2732,1151,1381
170873741832536,170873741843073,170873741853801,170873741855998,170873741860611,170873741860669,265650,93825812243696,4375639744,7,2732,1151,1382
170873751479298,170873751490002,170873751500670,170873751502749,170873751507419,170873751507508,265650,93825812243696,4375639744,7,2732,1151,1383
170873761539254,170873761550098,170873761560832,170873761562964,170873761567816,170873761567876,265650,93825812243696,4375639744,7,2732,1151,1384
170873771114361,170873771125281,170873771135734,170873771137842,170873771142787,170873771142847,265650,93825812243696,4375639744,7,2732,1151,1385
170873779786155,170873779797087,170873779808039,170873779810303,170873779818251,170873779818311,265650,93825812243696,4375639744,7,2732,1151,1386
170873789159300,170873789170731,170873789181402,170873789183747,170873789190043,170873789190085,265650,93825812243696,4375639744,7,2732,1151,1387
170873799488598,170873799501737,170873799513480,170873799516388,170873799523998,170873799524059,265650,93825812243696,4375639744,7,2732,1151,1388
170873809041737,170873809052823,170873809063840,170873809066667,170873809073624,170873809073670,265650,93825812243696,4375639744,7,2732,1151,1389
