frame,epoch,capture_ms,mean_luma,dark_fraction
54,1789845403.695215,62.896,78.616,0.000067
55,1789845403.786369,71.911,33.705,0.000067
56,1789845403.848923,53.483,78.616,0.000067
57,1789845403.937186,69.010,33.705,0.000067
58,1789845404.013532,67.324,33.705,0.000067
59,1789845404.076568,53.934,81.256,0.000067
60,1789845404.164563,68.824,33.705,0.000067
61,1789845404.241178,67.589,33.705,0.000067
62,1789845404.303922,53.712,83.528,0.000067
63,1789845404.380950,62.968,84.259,0.000067
64,1789845404.458224,63.166,84.283,0.000067
65,1789845404.548342,71.029,33.705,0.000067
66,1789845404.630308,72.921,85.173,0.000067
67,1789845404.706912,57.647,84.969,0.000067
68,1789845404.783573,62.681,85.484,0.000067
69,1789845404.860010,62.386,84.969,0.000067
70,1789845404.936458,57.585,85.173,0.000067
71,1789845405.026971,71.566,33.705,0.000067
72,1789845405.103844,67.784,33.705,0.000067
73,1789845405.166666,53.775,84.379,0.000067
74,1789845405.256577,70.532,33.705,0.000067
75,1789845405.339057,73.452,83.186,0.000067
76,1789845405.429166,71.030,33.705,0.000067
77,1789845405.506238,67.676,33.705,0.000067
78,1789845405.568841,55.711,80.651,0.000067
79,1789845405.658577,70.488,33.705,0.000067
80,1789845405.722765,57.346,78.616,0.000067
81,1789845405.812842,70.696,33.705,0.000067
82,1789845405.888902,66.948,33.705,0.000067
83,1789845405.966197,68.180,33.705,0.000067
84,1789845406.029172,54.011,80.416,0.000067
85,1789845406.119357,71.119,33.705,0.000067
86,1789845406.182919,54.530,82.505,0.000067
87,1789845406.258942,56.900,82.920,0.000067
88,1789845406.335856,57.659,83.935,0.000067
89,1789845406.426151,70.930,33.705,0.000067
90,1789845406.489200,54.005,84.381,0.000067
91,1789845406.579318,70.857,33.705,0.000067
92,1789845406.655768,67.387,33.705,0.000067
93,1789845406.730340,65.483,33.705,0.000067
94,1789845406.806758,67.406,33.705,0.000067
95,1789845406.883214,67.441,33.705,0.000067
96,1789845406.959781,67.627,33.705,0.000067
97,1789845407.036195,67.292,33.705,0.000067
98,1789845407.114052,68.760,33.705,0.000067
99,1789845407.189933,66.890,33.705,0.000067
100,1789845407.266809,67.749,33.705,0.000067
101,1789845407.345215,69.208,33.705,0.000067
102,1789845407.407131,52.868,82.587,0.000067
103,1789845407.495298,69.091,33.705,0.000067
104,1789845407.576434,72.036,80.680,0.000067
105,1789845407.653620,62.927,79.608,0.000067
106,1789845407.742819,69.957,33.705,0.000067
107,1789845407.805109,53.282,77.591,0.000067
108,1789845407.881660,62.261,78.549,0.000067
109,1789845407.957925,61.924,79.440,0.000067
110,1789845408.034276,62.266,80.258,0.000067
111,1789845408.111731,63.204,81.496,0.000067
112,1789845408.187261,61.441,82.278,0.000067
113,1789845408.264230,62.995,83.014,0.000067
114,1789845408.341058,62.838,83.786,0.000067
115,1789845408.417213,62.128,83.887,0.000067
116,1789845408.493950,62.546,84.510,0.000067
117,1789845408.584583,71.731,33.705,0.000067
118,1789845408.665493,71.935,84.854,0.000067
119,1789845408.755516,71.119,33.705,0.000067
120,1789845408.831947,67.356,33.705,0.000067
121,1789845408.894681,53.730,85.318,0.000067
122,1789845408.984285,70.776,33.705,0.000067
123,1789845409.061527,68.168,33.705,0.000067
124,1789845409.136960,66.476,33.705,0.000067
125,1789845409.213876,67.913,33.705,0.000067
126,1789845409.290166,67.217,33.705,0.000067
127,1789845409.352748,53.579,83.324,0.000067
128,1789845409.429478,62.546,82.587,0.000067
129,1789845409.520297,71.651,33.705,0.000067
130,1789845409.582794,53.422,80.700,0.000067
131,1789845409.659496,57.393,80.114,0.000067
132,1789845409.750558,71.871,33.705,0.000067
133,1789845409.824084,64.537,33.705,0.000067
134,1789845409.905624,72.595,78.178,0.000067
135,1789845409.983365,58.204,79.440,0.000067
136,1789845410.073979,71.509,33.705,0.000067
137,1789845410.150965,67.925,33.705,0.000067
