frame,epoch,capture_ms,mean_luma,dark_fraction
62,1789845113.484656,57.509,83.786,0.000067
63,1789845113.569513,70.840,33.705,0.000067
64,1789845113.630930,54.486,84.510,0.000067
65,1789845113.707062,56.909,84.707,0.000067
66,1789845113.790022,68.991,33.705,0.000067
67,1789845113.853393,56.305,84.924,0.000067
68,1789845113.940523,68.267,33.705,0.000067
69,1789845114.014269,64.674,33.705,0.000067
70,1789845114.077734,54.482,85.256,0.000067
71,1789845114.164017,67.391,33.705,0.000067
72,1789845114.244175,71.144,84.678,0.000067
73,1789845114.330077,66.926,33.705,0.000067
74,1789845114.411879,72.841,83.729,0.000067
75,1789845114.498224,72.261,33.705,0.000067
76,1789845114.571451,66.366,33.705,0.000067
77,1789845114.636840,58.472,81.900,0.000067
78,1789845114.723193,72.266,33.705,0.000067
79,1789845114.786000,55.864,80.251,0.000067
80,1789845114.863145,57.973,79.075,0.000067
81,1789845114.933900,51.683,78.104,0.000067
82,1789845115.021171,68.113,33.705,0.000067
83,1789845115.096045,65.860,33.705,0.000067
84,1789845115.175499,70.379,79.885,0.000067
85,1789845115.252342,57.711,81.080,0.000067
86,1789845115.337717,66.409,33.705,0.000067
87,1789845115.420076,73.413,82.672,0.000067
88,1789845115.505365,65.952,33.705,0.000067
89,1789845115.566790,54.411,84.117,0.000067
90,1789845115.644078,63.340,84.406,0.000067
91,1789845115.729468,66.443,33.705,0.000067
92,1789845115.811056,72.452,84.666,0.000067
93,1789845115.896413,66.530,33.705,0.000067
94,1789845115.977894,72.371,85.506,0.000067
95,1789845116.062810,65.872,33.705,0.000067
96,1789845116.144119,72.312,85.173,0.000067
97,1789845116.229661,71.530,33.705,0.000067
98,1789845116.305272,66.509,33.705,0.000067
99,1789845116.378664,64.358,33.705,0.000067
100,1789845116.453628,67.856,33.705,0.000067
101,1789845116.514725,54.186,83.324,0.000067
102,1789845116.591640,62.736,82.630,0.000067
103,1789845116.678554,72.814,33.705,0.000067
104,1789845116.751732,65.991,33.705,0.000067
105,1789845116.815751,56.944,79.885,0.000067
106,1789845116.888634,53.710,79.305,0.000067
107,1789845116.962855,60.207,78.104,0.000067
108,1789845117.039812,62.894,77.871,0.000067
109,1789845117.127378,73.712,33.705,0.000067
110,1789845117.188009,53.794,79.869,0.000067
111,1789845117.264640,57.660,80.945,0.000067
112,1789845117.351524,67.882,33.705,0.000067
113,1789845117.432232,71.698,82.630,0.000067
114,1789845117.518006,66.600,33.705,0.000067
115,1789845117.599527,72.565,84.102,0.000067
116,1789845117.671729,58.201,84.154,0.000067
117,1789845117.745337,59.529,84.678,0.000067
118,1789845117.821855,57.698,84.896,0.000067
119,1789845117.906918,66.256,33.705,0.000067
120,1789845117.981244,65.350,33.705,0.000067
121,1789845118.044502,54.296,85.320,0.000067
122,1789845118.129389,65.989,33.705,0.000067
123,1789845118.203689,67.216,33.705,0.000067
124,1789845118.267192,56.565,84.796,0.000067
125,1789845118.352452,71.185,33.705,0.000067
126,1789845118.414017,54.611,84.058,0.000067
127,1789845118.490545,62.684,83.935,0.000067
128,1789845118.563145,58.645,82.920,0.000067
129,1789845118.637139,59.991,82.264,0.000067
130,1789845118.714766,63.418,81.796,0.000067
131,1789845118.801353,67.565,33.705,0.000067
132,1789845118.863303,54.972,79.608,0.000067
133,1789845118.940417,58.051,78.995,0.000067
134,1789845119.026934,67.018,33.705,0.000067
135,1789845119.111011,74.884,78.616,0.000067
136,1789845119.197144,67.006,33.705,0.000067
137,1789845119.271943,65.781,33.705,0.000067
