frame,epoch,capture_ms,mean_luma,dark_fraction
98,1789844856.205690,7.737,110.602,0.005981
99,1789844856.255871,7.858,110.602,0.005981
100,1789844856.305941,7.864,110.602,0.005981
101,1789844856.356040,7.904,110.602,0.005981
102,1789844856.406060,7.863,110.602,0.005981
103,1789844856.455592,7.337,110.602,0.005981
104,1789844856.506085,7.771,110.602,0.005981
105,1789844856.556207,7.843,110.602,0.005981
106,1789844856.606169,7.722,110.602,0.005981
107,1789844856.656376,7.843,110.602,0.005981
108,1789844856.706330,7.739,110.602,0.005981
109,1789844856.756532,7.862,110.602,0.005981
110,1789844856.806029,7.299,110.602,0.005981
111,1789844856.856813,7.941,110.602,0.005981
112,1789844856.906625,7.668,110.602,0.005981
113,1789844856.956493,7.451,110.602,0.005981
114,1789844857.006982,7.872,110.602,0.005981
115,1789844857.057166,7.995,110.602,0.005981
116,1789844857.106993,7.765,110.602,0.005981
117,1789844857.157049,7.763,110.602,0.005981
118,1789844857.207082,7.738,110.602,0.005981
119,1789844857.257245,7.841,110.602,0.005981
120,1789844857.307400,7.910,110.602,0.005981
121,1789844857.357359,7.785,110.602,0.005981
122,1789844857.407431,7.800,110.602,0.005981
123,1789844857.457439,7.751,110.602,0.005981
124,1789844857.507535,7.761,110.602,0.005981
125,1789844857.557613,7.760,110.602,0.005981
126,1789844857.607666,7.753,110.602,0.005981
127,1789844857.657799,7.828,110.602,0.005981
128,1789844857.707870,7.840,110.602,0.005981
129,1789844857.757899,7.821,110.602,0.005981
130,1789844857.808123,7.960,110.602,0.005981
131,1789844857.858120,7.900,110.602,0.005981
132,1789844857.908148,7.871,110.602,0.005981
133,1789844857.958007,7.672,110.602,0.005981
134,1789844858.008319,7.927,110.602,0.005981
135,1789844858.058327,7.877,110.602,0.005981
136,1789844858.108310,7.797,110.602,0.005981
137,1789844858.158391,7.819,110.602,0.005981
