frame,epoch,capture_ms,mean_luma,dark_fraction
48,1789846295.965324,47.316,33.705,0.000067
49,1789846296.025399,51.014,84.058,0.000067
50,1789846296.088612,44.201,33.705,0.000067
51,1789846296.148087,49.845,83.324,0.000067
52,1789846296.213722,46.613,82.630,0.000067
53,1789846296.271180,43.354,82.012,0.000067
54,1789846296.335468,45.172,81.496,0.000067
55,1789846296.399675,45.026,33.705,0.000067
56,1789846296.456526,47.826,79.869,0.000067
57,1789846296.526809,50.916,79.028,0.000067
58,1789846296.589312,43.305,33.705,0.000067
59,1789846296.642219,46.034,33.705,0.000067
60,1789846296.702000,52.762,78.549,0.000067
61,1789846296.767341,46.158,79.440,0.000067
62,1789846296.830268,43.598,33.705,0.000067
63,1789846296.883954,46.737,33.705,0.000067
64,1789846296.940689,49.806,33.705,0.000067
65,1789846296.998789,49.012,82.278,0.000067
66,1789846297.064401,46.020,82.977,0.000067
67,1789846297.130605,46.895,83.671,0.000067
68,1789846297.185497,40.741,83.742,0.000067
69,1789846297.249118,44.462,33.705,0.000067
70,1789846297.306054,49.986,84.510,0.000067
71,1789846297.361713,41.564,84.690,0.000067
72,1789846297.417957,42.295,84.678,0.000067
73,1789846297.480168,48.259,84.937,0.000067
74,1789846297.535598,41.517,85.256,0.000067
75,1789846297.599567,49.950,33.705,0.000067
76,1789846297.656296,47.705,85.106,0.000067
77,1789846297.712122,41.843,85.329,0.000067
78,1789846297.769282,43.317,84.924,0.000067
79,1789846297.831096,47.852,33.705,0.000067
80,1789846297.889297,49.178,84.796,0.000067
81,1789846297.955885,47.563,84.569,0.000067
82,1789846298.020320,45.414,33.705,0.000067
83,1789846298.075442,48.212,33.705,0.000067
84,1789846298.128748,46.268,33.705,0.000067
85,1789846298.182752,44.946,33.705,0.000067
86,1789846298.239208,47.420,33.705,0.000067
87,1789846298.298108,49.808,82.278,0.000067
88,1789846298.348736,36.554,81.537,0.000067
89,1789846298.417955,50.053,80.680,0.000067
90,1789846298.480354,43.256,33.705,0.000067
91,1789846298.538609,49.143,79.305,0.000067
92,1789846298.604982,47.277,78.388,0.000067
93,1789846298.675596,50.995,77.591,0.000067
94,1789846298.741718,46.868,78.594,0.000067
95,1789846298.805523,44.618,33.705,0.000067
96,1789846298.862726,48.196,80.251,0.000067
97,1789846298.929098,47.340,81.080,0.000067
98,1789846298.997483,49.444,81.925,0.000067
99,1789846299.064542,48.076,82.638,0.000067
100,1789846299.121178,42.865,83.186,0.000067
101,1789846299.185645,45.362,83.786,0.000067
102,1789846299.249697,49.975,33.705,0.000067
103,1789846299.305417,48.840,84.412,0.000067
104,1789846299.360921,41.556,84.569,0.000067
105,1789846299.426217,46.197,33.705,0.000067
106,1789846299.480018,44.762,33.705,0.000067
107,1789846299.524820,37.768,85.173,0.000067
108,1789846299.580445,41.697,85.165,0.000067
109,1789846299.645624,46.223,33.705,0.000067
110,1789846299.700388,45.780,33.705,0.000067
111,1789846299.757210,47.817,85.360,0.000067
112,1789846299.822234,46.052,33.705,0.000067
113,1789846299.880217,48.958,84.533,0.000067
114,1789846299.950357,50.986,84.331,0.000067
115,1789846300.002315,38.003,84.283,0.000067
116,1789846300.067139,51.077,33.705,0.000067
117,1789846300.121205,47.161,33.705,0.000067
118,1789846300.176198,48.083,33.705,0.000067
119,1789846300.229747,46.620,33.705,0.000067
120,1789846300.283813,47.269,33.705,0.000067
121,1789846300.339629,48.885,33.705,0.000067
122,1789846300.392178,45.620,33.705,0.000067
123,1789846300.451359,52.295,80.416,0.000067
124,1789846300.517840,52.546,79.608,0.000067
125,1789846300.581043,49.132,33.705,0.000067
126,1789846300.625817,37.869,78.178,0.000067
127,1789846300.690898,44.221,33.705,0.000067
128,1789846300.743140,43.098,33.705,0.000067
129,1789846300.795551,45.331,33.705,0.000067
130,1789846300.849244,44.661,33.705,0.000067
131,1789846300.905003,48.780,33.705,0.000067
132,1789846300.956646,42.492,33.705,0.000067
133,1789846301.002283,36.599,81.796,0.000067
134,1789846301.057238,40.901,82.012,0.000067
135,1789846301.112483,41.222,82.630,0.000067
136,1789846301.175674,44.182,33.705,0.000067
137,1789846301.232665,47.923,83.742,0.000067
138,1789846301.301982,50.158,84.058,0.000067
139,1789846301.352741,36.530,84.154,0.000067
140,1789846301.407505,40.648,84.690,0.000067
141,1789846301.462736,41.110,84.602,0.000067
142,1789846301.526796,49.903,33.705,0.000067
143,1789846301.573067,39.268,85.160,0.000067
144,1789846301.634516,47.395,33.705,0.000067
145,1789846301.689896,46.306,85.106,0.000067
146,1789846301.753469,44.643,33.705,0.000067
147,1789846301.809826,47.319,85.256,0.000067
148,1789846301.874530,45.729,33.705,0.000067
149,1789846301.929311,45.710,33.705,0.000067
150,1789846301.981275,42.962,33.705,0.000067
151,1789846302.036079,45.782,33.705,0.000067
152,1789846302.095317,50.173,84.058,0.000067
153,1789846302.158056,43.357,33.705,0.000067
154,1789846302.202064,34.979,83.361,0.000067
155,1789846302.267989,46.891,33.705,0.000067
156,1789846302.311481,36.456,82.264,0.000067
157,1789846302.374020,48.233,33.705,0.000067
158,1789846302.421729,40.684,81.496,0.000067
159,1789846302.481184,45.333,33.705,0.000067
160,1789846302.533879,45.712,33.705,0.000067
161,1789846302.579485,38.623,79.075,0.000067
162,1789846302.643686,49.916,33.705,0.000067
163,1789846302.703351,52.650,77.625,0.000067
164,1789846302.766408,48.396,33.705,0.000067
165,1789846302.817697,44.262,33.705,0.000067
166,1789846302.869672,45.090,33.705,0.000067
167,1789846302.923725,46.991,33.705,0.000067
168,1789846302.978330,45.627,33.705,0.000067
169,1789846303.031550,44.163,33.705,0.000067
170,1789846303.084298,43.623,33.705,0.000067
171,1789846303.143063,49.687,82.977,0.000067
172,1789846303.207345,44.994,83.671,0.000067
173,1789846303.276863,50.282,84.065,0.000067
174,1789846303.341389,45.423,84.379,0.000067
175,1789846303.397965,42.325,84.283,0.000067
176,1789846303.457833,40.994,33.705,0.000067
177,1789846303.512063,45.177,33.705,0.000067
178,1789846303.567570,46.388,33.705,0.000067
179,1789846303.625333,48.784,85.054,0.000067
180,1789846303.688511,44.336,85.206,0.000067
181,1789846303.752335,44.694,33.705,0.000067
182,1789846303.808780,47.414,85.360,0.000067
183,1789846303.878612,50.897,85.173,0.000067
184,1789846303.942370,49.828,33.705,0.000067
185,1789846303.999321,47.947,84.678,0.000067
186,1789846304.058687,45.441,33.705,0.000067
187,1789846304.103236,37.604,84.379,0.000067
188,1789846304.170276,52.847,33.705,0.000067
189,1789846304.223789,46.541,33.705,0.000067
190,1789846304.278466,47.644,33.705,0.000067
191,1789846304.331865,46.444,33.705,0.000067
192,1789846304.383713,44.802,33.705,0.000067
193,1789846304.429639,39.129,81.256,0.000067
194,1789846304.494411,50.667,33.705,0.000067
195,1789846304.553322,49.670,80.114,0.000067
196,1789846304.617067,49.710,33.705,0.000067
