os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 4,Intel Core Ultra 7 355,Intel(R) Graphics (PTL),32351840,7.2.5-3-omarchy,,powersave
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
119.314,8.38125,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1389800294
119.486,8.36918,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1398170171
121.363,8.23974,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1406409842
119.632,8.35894,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1414768734
119.512,8.36736,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1423136231
119.742,8.35132,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1431488087
120.661,8.28768,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1439775771
118.645,8.42851,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1448206143
120.779,8.27955,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1456485547
120.721,8.28357,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1464768980
120.077,8.32801,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1473097121
120.47,8.30083,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1481398132
119.337,8.37962,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1489778355
119.314,8.38123,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1498160662
121.019,8.26318,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1506423320
119.59,8.36193,19.1067,0,54,49,0,2500,0,0,0,22.3865,11.9976,1.86665,2095,1514789130
119.967,8.33563,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1523121225
120.332,8.31036,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1531431984
119.789,8.34804,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1539780637
119.701,8.35413,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1548134743
120.927,8.26943,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1556403935
120.085,8.32746,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1564731564
119.66,8.35699,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1573088597
120.118,8.32514,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1581414003
120.193,8.31995,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1589733949
119.419,8.37387,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1598108278
119.728,8.35225,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1606461532
119.661,8.35691,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1614818899
119.475,8.36992,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1623189656
120.653,8.28822,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1631478264
120.763,8.28071,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1639758565
118.85,8.41399,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1648173393
120.714,8.28406,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1656457787
120.294,8.31295,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1664770838
119.79,8.34797,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1673119138
119.007,8.4029,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1681522723
120.433,8.30338,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1689826235
120.326,8.31076,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1698137099
120.645,8.28876,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1706425599
119.223,8.38761,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1714814124
120.627,8.29003,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1723104407
119.517,8.36699,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1731471960
120.549,8.29541,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1739767234
117.857,8.48486,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1748253337
121.895,8.20378,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1756457294
119.038,8.40069,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1764859204
119.718,8.35296,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1773212303
120.479,8.3002,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1781513314
120.104,8.32609,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1789839057
119.991,8.33396,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1798173433
120.615,8.29084,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1806464557
118.095,8.46777,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1814933818
118.606,8.43128,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1823365856
121.225,8.24911,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1831615473
122.114,8.18904,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1839803936
119.242,8.38632,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1848191597
120.759,8.28095,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1856472538
120.369,8.30779,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1864780378
119.124,8.3946,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1873175048
119.851,8.34367,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1881519660
121.358,8.24006,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1889759071
119.845,8.34411,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1898103230
119.074,8.39814,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1906502421
119.549,8.36475,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1914867845
120.01,8.33265,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1923201094
120.482,8.30001,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1931501409
120.471,8.30073,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1939801830
118.984,8.40449,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1948207782
120.934,8.269,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1956476441
119.468,8.37047,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1964847373
119.186,8.39026,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1973237893
120.709,8.28436,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1981522598
120.174,8.32127,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1989844187
120.236,8.317,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,1998161379
118.463,8.44147,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,2006603912
119.769,8.3494,9.95025,0,53,49,0,2500,0,0,0,22.3865,11.9976,1.86665,4102,2014958797
120.194,8.31987,10.7232,0,54,51,0,2350,0,0,0,22.3768,11.9976,1.86666,4387,2023274888
120.038,8.33067,10.7232,0,54,51,0,2350,0,0,0,22.3768,11.9976,1.86666,4387,2031606449
119.696,8.35449,10.7232,0,54,51,0,2350,0,0,0,22.3768,11.9976,1.86666,4387,2039961119
