os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 4,Intel Core Ultra 7 355,Intel(R) Graphics (PTL),32351840,7.2.5-3-omarchy,,powersave
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
109.708,9.11514,11.9778,0,33,65,0,2400,0,0,0,22.3871,11.9972,1.87889,4526,31337192
519.002,1.92677,11.9778,0,33,65,0,2400,0,0,0,22.3871,11.9972,1.87889,4526,33263674
54.3715,18.392,11.9778,0,33,65,0,2400,0,0,0,22.3871,11.9972,1.87889,4526,51656034
532.095,1.87936,11.9778,0,33,65,0,2400,0,0,0,22.3871,11.9972,1.87889,4526,53535085
148.442,6.73664,11.9778,0,33,65,0,2400,0,0,0,22.3871,11.9972,1.87889,4526,60272783
54.7318,18.2709,11.9778,0,33,65,0,2400,0,0,0,22.3871,11.9972,1.87889,4526,78543771
1625.21,0.615304,11.9778,0,33,65,0,2400,0,0,0,22.3871,11.9972,1.87889,4526,79158583
50.6254,19.7529,11.9778,0,33,65,0,2400,0,0,0,22.3871,11.9972,1.87889,4526,98912341
1176.1,0.850266,11.9778,0,33,65,0,2400,0,0,0,22.3871,11.9972,1.87889,4526,99762233
39.8718,25.0804,11.9778,0,33,65,0,2400,0,0,0,22.3871,11.9972,1.87889,4526,124844245
1180.81,0.846874,11.9778,0,33,65,0,2400,0,0,0,22.3871,11.9972,1.87889,4526,125692153
57.4083,17.4191,11.9778,0,33,65,0,2400,0,0,0,22.3871,11.9972,1.87889,4526,143111366
510.397,1.95926,11.9778,0,33,65,0,2400,0,0,0,22.3871,11.9972,1.87889,4526,145069529
150.218,6.657,11.9778,0,33,65,0,2400,0,0,0,22.3871,11.9972,1.87889,4526,151727860
56.1244,17.8176,11.9778,0,33,65,0,2400,0,0,0,22.3871,11.9972,1.87889,4526,169545832
343.643,2.91,11.9778,0,33,65,0,2400,0,0,0,22.3871,11.9972,1.87889,4526,172456264
171.256,5.83921,11.9778,0,33,65,0,2400,0,0,0,22.3871,11.9972,1.87889,4526,178297596
59.6651,16.7602,11.9778,0,33,65,0,2400,0,0,0,22.3871,11.9972,1.87889,4526,195057994
301.1,3.32116,11.9778,0,33,65,0,2400,0,0,0,22.3871,11.9972,1.87889,4526,198379535
80.7315,12.3867,11.9778,0,33,65,0,2400,0,0,0,22.3871,11.9972,1.87889,4526,210767102
322.875,3.09718,11.9778,0,33,65,0,2400,0,0,0,22.3871,11.9972,1.87889,4526,213864843
152.443,6.55983,11.9778,0,33,65,0,2400,0,0,0,22.3871,11.9972,1.87889,4526,220425029
62.5737,15.9812,11.9778,0,33,65,0,2400,0,0,0,22.3871,11.9972,1.87889,4526,236407049
476.77,2.09745,11.9778,0,33,65,0,2400,0,0,0,22.3871,11.9972,1.87889,4526,238506698
144.477,6.9215,11.9778,0,33,65,0,2400,0,0,0,22.3871,11.9972,1.87889,4526,245425966
73.0825,13.6832,11.9778,0,33,65,0,2400,0,0,0,22.3871,11.9972,1.87889,4526,259109446
354.136,2.82377,11.9778,0,33,65,0,2400,0,0,0,22.3871,11.9972,1.87889,4526,261932951
53.2908,18.765,11.9778,0,33,65,0,2400,0,0,0,22.3871,11.9972,1.87889,4526,280698558
1082.31,0.923951,11.9778,0,33,65,0,2400,0,0,0,22.3871,11.9972,1.87889,4526,281622388
47.3474,21.1205,11.9778,0,33,65,0,2400,0,0,0,22.3871,11.9972,1.87889,4526,302743549
1134.24,0.881647,11.9778,0,33,65,0,2400,0,0,0,22.3871,11.9972,1.87889,4526,303624948
127.895,7.81894,11.9778,0,33,65,0,2400,0,0,0,22.3871,11.9972,1.87889,4526,311444099
122.717,8.14885,11.9778,0,33,65,0,2400,0,0,0,22.3871,11.9972,1.87889,4526,319593187
