os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 4,Intel Core Ultra 7 355,Intel(R) Graphics (PTL),32351840,7.2.5-3-omarchy,,powersave
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
120.061,8.32913,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,17098562
120.493,8.29924,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,25397947
119.772,8.3492,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,33747362
119.213,8.38835,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,42136172
120.004,8.33307,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,50469638
121.68,8.21826,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,58688278
118.138,8.46465,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,67153674
120.286,8.31349,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,75467755
120.837,8.27563,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,83744079
118.863,8.41302,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,92157764
120.359,8.30847,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,100466878
120.674,8.28677,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,108754083
118.914,8.40942,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,117163824
119.02,8.40194,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,125566480
121.946,8.20032,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,133767548
119.604,8.36095,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,142128839
119.471,8.37024,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,150499739
121.67,8.21893,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,158718847
120.112,8.32554,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,167044516
119.256,8.38529,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,175430576
120.457,8.30171,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,183732768
119.618,8.35994,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,192092745
121.258,8.24686,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,200339708
121.115,8.25661,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,208596500
117.903,8.48158,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,217078965
119.935,8.33784,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,225417731
120.874,8.27306,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,233690285
120.52,8.29741,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,241987481
117.622,8.50183,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,250490628
122.861,8.13929,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,258629522
117.061,8.54259,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,267173428
121.632,8.22151,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,275395000
120.068,8.32862,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,283723969
118.447,8.44259,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,292167062
120.373,8.30751,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,300474666
121.117,8.25645,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,308731443
119.024,8.40164,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,317133823
120.09,8.32712,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,325461209
119.84,8.34446,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,333806081
118.679,8.42608,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,342233476
119.531,8.36604,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,350600210
122.42,8.16859,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,358768449
120.151,8.32284,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,367091285
119.461,8.37092,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,375463001
121.807,8.20969,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,383672567
119.356,8.37833,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,392051055
119.67,8.3563,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,400407781
120.446,8.30247,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,408710937
119.199,8.38932,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,417100936
120.267,8.31482,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,425415910
120.125,8.32467,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,433741103
120.031,8.33118,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,442072044
119.927,8.33843,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,450410749
120.716,8.28389,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,458695234
118.307,8.45258,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,467148301
120.418,8.30439,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,475453050
120.816,8.27702,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,483730332
119.024,8.40169,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,492132493
120.62,8.29052,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,500423210
120.01,8.33264,9.67431,0,56,54,0,2350,0,0,0,22.3539,11.9972,1.87769,3500,508759087
119.815,8.34618,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,517102775
119.547,8.36491,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,525468315
121.183,8.25197,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,533720238
118.952,8.40672,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,542127808
119.226,8.3874,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,550515347
121.806,8.20981,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,558725275
120.724,8.28336,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,567008277
119.136,8.3938,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,575402854
120.007,8.33283,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,583736309
120.204,8.31916,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,592055619
119.383,8.37639,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,600432073
120.593,8.29233,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,608724607
118.66,8.42743,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,617152212
120.296,8.3128,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,625466018
120.897,8.27151,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,633737837
118.693,8.42507,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,642163142
120.649,8.28848,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,650452475
120.751,8.28151,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,658733531
119.34,8.37941,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,667113566
119.779,8.34874,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,675462775
120.337,8.31,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,683773036
119.832,8.34502,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,692118612
120.3,8.31254,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,700431521
120.366,8.30799,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,708739977
119.596,8.36149,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,717102256
119.732,8.35197,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,725454490
118.76,8.42037,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,733875175
122.243,8.1804,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,742055103
117.501,8.5106,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,750565861
123.091,8.12407,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,758690012
118.441,8.44299,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,767133166
119.104,8.39605,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,775529350
121.535,8.22811,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,783757788
119.428,8.37326,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,792131099
118.904,8.41017,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,800541310
121.858,8.20629,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,808749509
118.561,8.43449,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,817183157
120.616,8.29077,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,825474201
122.005,8.19638,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,833670529
118.12,8.46594,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,842136628
120.477,8.30037,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,850437199
120.785,8.27914,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,858716450
120.496,8.29903,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,867015493
120.1,8.32642,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,875342092
120.289,8.31333,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,883655520
119.892,8.34087,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,891996295
117.705,8.49581,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,900492319
121.518,8.22922,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,908721776
120.293,8.31305,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,917034982
119.143,8.39324,14.532,0,56,54,0,2350,0,0,0,22.3445,11.9972,1.87805,1906,925428430
